t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
9.91,-2.5236,-6.4489,3.0694,0.35787,0.62241,0.45869,0.52358,-13.075,1.3809,3.2533,2.7148,-3.0558,2.4252,31.2,1.1091,-16.033,0,0,0,6.8604,6.8052,6.758,6.6361,-22.957,-64.186,-110.88,-550.59,477.04,513.75
9.92,-2.6528,-6.4351,3.1011,0.42454,0.56335,0.54548,0.4526,-12.764,1.3889,3.0875,3.3462,-2.0173,2.3429,30.945,0.4911,-17.115,0,0,0,6.8723,6.787,6.7376,6.633,-27.998,-59.411,-105.55,-456.94,477.25,553.07
9.93,-2.7789,-6.4212,3.1311,0.49409,0.46356,0.64526,0.35302,-12.456,1.3909,2.9111,3.6767,-0.57153,2.2552,30.644,-0.079199,-18.143,0,0,0,6.8843,6.7666,6.7068,6.6359,-32.086,-54.656,-99.835,-360.35,473.04,588.48
9.94,-2.9019,-6.4073,3.1593,0.54158,0.34583,0.72603,0.24489,-12.151,1.3875,2.7248,3.4326,0.80922,2.1614,30.306,-0.60223,-19.111,0,0,0,6.8897,6.7513,6.6694,6.6415,-35.199,-49.963,-93.789,-262.06,464.87,620.12
9.95,-3.022,-6.3934,3.1855,0.56035,0.24777,0.77453,0.15725,-11.85,1.379,2.5291,2.8712,1.6738,2.0607,29.943,-1.0788,-20.017,0,0,0,6.8881,6.7423,6.6337,6.642,-37.326,-45.37,-87.445,-163.27,453.17,648.12
9.96,-3.139,-6.3797,3.2098,0.56199,0.17992,0.80158,0.096329,-11.553,1.366,2.3247,2.3186,2.0723,1.9525,29.563,-1.5101,-20.859,0,0,0,6.8841,6.7358,6.6025,6.6357,-38.467,-40.91,-80.839,-65.201,438.4,672.63
9.97,-3.253,-6.3661,3.232,0.55629,0.13526,0.81804,0.055208,-11.259,1.349,2.1122,1.8721,2.1943,1.836,29.177,-1.8975,-21.633,0,0,0,6.8803,6.7295,6.5745,6.6245,-38.636,-36.611,-74.004,30.927,421,693.77
9.98,-3.3642,-6.3528,3.252,0.54795,0.10572,0.82937,0.026899,-10.969,1.3282,1.8923,1.5245,2.1635,1.7107,28.794,-2.2429,-22.338,0,0,0,6.8775,6.7231,6.5488,6.6107,-37.859,-32.497,-66.974,123.9,401.44,711.69
9.99,-3.4724,-6.3396,3.2698,0.53897,0.085836,0.83791,0.0068293,-10.683,1.3042,1.6656,1.251,2.0436,1.5764,28.423,-2.5482,-22.972,0,0,0,6.8758,6.7167,6.5248,6.5959,-36.173,-28.588,-59.78,212.49,380.14,726.51
10,-3.5778,-6.3267,3.2853,0.53027,0.072229,0.84471,-0.007772,-10.401,1.2774,1.4331,1.0309,1.8671,1.4332,28.073,-2.8154,-23.534,0,0,0,6.875,6.7105,6.5028,6.5812,-33.628,-24.899,-52.453,295.5,357.58,738.39
10.01,-3.6804,-6.314,3.2985,0.5223,0.062827,0.85024,-0.018597,-10.121,1.248,1.1952,0.84937,1.6515,1.2817,27.753,-3.0469,-24.021,0,0,0,6.8746,6.7046,6.4832,6.5678,-30.285,-21.44,-45.022,371.69,334.18,747.45
10.02,-3.7803,-6.3017,3.3092,0.51532,0.056317,0.85473,-0.026713,-9.8454,1.2166,0.95289,0.69624,1.4073,1.1229,27.47,-3.245,-24.434,0,0,0,6.8743,6.6992,6.4665,6.5565,-26.22,-18.216,-37.513,439.86,310.42,753.83
10.03,-3.8774,-6.2897,3.3175,0.50946,0.051838,0.8583,-0.032819,-9.5719,1.1832,0.7068,0.5645,1.1416,0.95849,27.23,-3.412,-24.771,0,0,0,6.8738,6.6942,6.4534,6.548,-21.519,-15.231,-29.954,498.78,286.72,757.67
10.04,-3.9717,-6.2781,3.3234,0.50485,0.048807,0.86102,-0.037389,-9.3006,1.1484,0.45772,0.4492,0.85971,0.79046,27.041,-3.5504,-25.033,0,0,0,6.8726,6.6898,6.4446,6.5432,-16.28,-12.48,-22.368,547.24,263.54,759.11
10.05,-4.0634,-6.2668,3.3267,0.50154,0.046823,0.86291,-0.040752,-9.0309,1.1123,0.2064,0.34674,0.5662,0.6214,26.906,-3.6624,-25.218,0,0,0,6.8705,6.6861,6.4407,6.5425,-10.613,-9.9569,-14.779,584.03,241.34,758.27
10.06,-4.1523,-6.2558,3.3275,0.49957,0.045595,0.864,-0.043148,-8.7623,1.0752,-0.046399,0.25447,0.26536,0.45415,26.83,-3.7503,-25.328,0,0,0,6.8674,6.6832,6.442,6.5463,-4.6422,-7.6488,-7.2097,607.91,220.55,755.31
10.07,-4.2386,-6.2453,3.3257,0.49897,0.044914,0.8643,-0.04475,-8.4941,1.0374,-0.29992,0.1704,-0.038619,0.29167,26.814,-3.816,-25.363,0,0,0,6.8634,6.6814,6.449,6.5549,1.498,-5.5395,0.3202,617.68,201.64,750.35
10.08,-4.3222,-6.2351,3.3215,0.49973,0.044626,0.86382,-0.04569,-8.2258,0.99899,-0.55341,0.092963,-0.34152,0.13683,26.86,-3.8616,-25.322,0,0,0,6.8589,6.6812,6.4616,6.568,7.6603,-3.6082,7.7911,612.12,185.04,743.53
10.09,-4.4031,-6.2253,3.3147,0.50183,0.044613,0.86258,-0.046068,-7.9567,0.96022,-0.80611,0.020936,-0.63913,-0.0078058,26.967,-3.8887,-25.207,0,0,0,6.8541,6.6831,6.4798,6.5855,13.685,-1.8295,15.185,590.01,171.21,734.99
10.1,-4.4813,-6.2159,3.3054,0.50524,0.044787,0.86059,-0.04596,-7.6863,0.92127,-1.0573,-0.046688,-0.92729,-0.14022,27.133,-3.8986,-25.019,0,0,0,6.8499,6.6875,6.503,6.6067,19.401,-0.17325,22.486,550.15,160.6,724.86
10.11,-4.5569,-6.2069,3.2935,0.50987,0.045078,0.85787,-0.045426,-7.4139,0.8823,-1.3062,-0.11075,-1.2021,-0.25907,27.353,-3.8925,-24.758,0,0,0,6.8466,6.6947,6.5304,6.6308,24.63,1.3935,29.677,492.93,153.27,713.07
10.12,-4.6296,-6.1982,3.2792,0.51566,0.045432,0.85443,-0.044512,-7.1391,0.84347,-1.5522,-0.17191,-1.4603,-0.36365,27.623,-3.871,-24.426,0,0,0,6.8449,6.7046,6.5612,6.6572,29.212,2.9014,36.74,421.36,148.72,699.17
10.13,-4.6996,-6.19,3.2625,0.52251,0.045807,0.8503,-0.043256,-6.8613,0.80493,-1.7945,-0.23066,-1.6996,-0.45389,27.935,-3.8346,-24.024,0,0,0,6.8449,6.7172,6.5943,6.685,33.02,4.3751,43.652,338.68,146.34,682.71
10.14,-4.7668,-6.1821,3.2434,0.53032,0.046165,0.84551,-0.041689,-6.5803,0.76683,-2.0325,-0.28735,-1.9185,-0.53027,28.28,-3.7835,-23.553,0,0,0,6.8469,6.732,6.6284,6.7134,35.96,5.8336,50.384,248.17,145.57,663.21
10.15,-4.8312,-6.1746,3.2219,0.53898,0.046477,0.84009,-0.039836,-6.2956,0.72931,-2.2654,-0.34226,-2.1163,-0.59372,28.651,-3.7179,-23.017,0,0,0,6.8505,6.7484,6.6624,6.7414,37.968,7.2899,56.904,153.07,145.82,640.21
10.16,-4.8927,-6.1675,3.1981,0.54838,0.046716,0.83407,-0.037721,-6.0072,0.69252,-2.4926,-0.39557,-2.2933,-0.64548,29.037,-3.6377,-22.416,0,0,0,6.8556,6.7657,6.6954,6.7683,39.016,8.7514,63.175,56.642,146.5,613.24
10.17,-4.9513,-6.1608,3.172,0.55841,0.046857,0.82748,-0.035365,-5.7149,0.6566,-2.7135,-0.44739,-2.45,-0.68694,29.428,-3.5428,-21.754,0,0,0,6.8615,6.7832,6.7263,6.7933,39.107,10.219,69.154,-37.852,147.03,581.83
10.18,-5.007,-6.1544,3.1438,0.56898,0.046879,0.82036,-0.032788,-5.4186,0.62171,-2.9275,-0.49781,-2.5876,-0.71952,29.816,-3.4333,-21.034,0,0,0,6.8675,6.7998,6.7544,6.8157,38.277,11.69,74.795,-127.16,146.84,545.51
10.19,-5.0597,-6.1484,3.1135,0.57999,0.046761,0.81273,-0.030011,-5.1186,0.58799,-3.134,-0.54679,-2.7074,-0.74453,30.191,-3.3091,-20.259,0,0,0,6.8728,6.815,6.7791,6.8351,36.592,13.152,80.046,-208.02,145.33,503.81
10.2,-5.1094,-6.1426,3.0812,0.59134,0.046485,0.80462,-0.027052,-4.8149,0.55558,-3.3325,-0.59424,-2.8107,-0.76311,30.545,-3.1703,-19.435,0,0,0,6.8766,6.8278,6.8001,6.851,34.155,14.59,84.852,-277.17,141.93,456.28
10.21,-5.156,-6.1372,3.0469,0.60297,0.046033,0.79607,-0.023933,-4.5078,0.52463,-3.5225,-0.6399,-2.8986,-0.77615,30.872,-3.0174,-18.564,0,0,0,6.8783,6.8379,6.8172,6.8634,31.099,15.982,89.151,-331.36,136.04,402.44
10.22,-5.1995,-6.1321,3.0108,0.61479,0.045391,0.78711,-0.020677,-4.1976,0.49527,-3.7036,-0.68335,-2.9719,-0.78424,31.166,-2.8509,-17.653,0,0,0,6.8771,6.845,6.8305,6.8721,27.589,17.301,92.878,-367.38,127.11,341.83
10.23,-5.2399,-6.1273,2.9729,0.62674,0.044547,0.77776,-0.017309,-3.8846,0.46765,-3.8755,-0.72395,-3.0306,-0.78768,31.423,-2.6718,-16.709,0,0,0,6.8728,6.8493,6.8406,6.8774,23.815,18.514,95.967,-384.47,115.11,275.06
10.24,-5.2772,-6.1228,2.9333,0.63873,0.043492,0.76807,-0.013855,-3.5692,0.44188,-4.0377,-0.76101,-3.0745,-0.78672,31.642,-2.4811,-15.736,0,0,0,6.8659,6.8511,6.8479,6.8796,19.952,19.595,98.366,-385.7,100.9,204.31
10.25,-5.3113,-6.1185,2.8921,0.65071,0.042223,0.75808,-0.010346,-3.2519,0.41806,-4.1901,-0.79388,-3.1028,-0.78163,31.822,-2.2804,-14.744,0,0,0,6.857,6.8514,6.8531,6.8793,16.143,20.528,100.05,-374.44,85.402,131.92
10.26,-5.3422,-6.1144,2.8495,0.6626,0.040739,0.74783,-0.0068117,-2.9329,0.3963,-4.3326,-0.82199,-3.1151,-0.77277,31.965,-2.0711,-13.738,0,0,0,6.847,6.8507,6.8566,6.8771,12.494,21.302,101.01,-354.07,69.552,60.203
10.27,-5.37,-6.1105,2.8055,0.67434,0.039044,0.73738,-0.0032826,-2.6127,0.37666,-4.4649,-0.84499,-3.1111,-0.76063,32.073,-1.8548,-12.726,0,0,0,6.8368,6.85,6.8593,6.8737,9.0804,21.92,101.26,-327.97,54.273,-8.5
10.28,-5.3945,-6.1069,2.7602,0.68586,0.037148,0.72678,0.00021232,-2.2916,0.35922,-4.5871,-0.86277,-3.0908,-0.74581,32.147,-1.6332,-11.715,0,0,0,6.8275,6.8497,6.8616,6.8697,5.9424,22.393,100.85,-299.53,40.492,-71.862
10.29,-5.4158,-6.1034,2.7138,0.69711,0.035061,0.7161,0.0036471,-1.9699,0.34401,-4.6992,-0.87554,-3.0552,-0.72906,32.192,-1.4074,-10.711,0,0,0,6.8201,6.8505,6.8639,6.866,3.0863,22.738,99.85,-272.13,29.136,-127.55
10.3,-5.4339,-6.1,2.6663,0.70803,0.0328,0.70539,0.0070002,-1.6478,0.33108,-4.8013,-0.88394,-3.0059,-0.71132,32.21,-1.1787,-9.7196,0,0,0,6.8155,6.8525,6.8661,6.8627,0.4851,22.987,98.337,-249.14,21.133,-173.25
10.31,-5.4488,-6.0967,2.6178,0.71858,0.030377,0.69471,0.010256,-1.3258,0.32045,-4.8937,-0.88907,-2.9459,-0.69368,32.203,-0.94788,-8.7455,0,0,0,6.8145,6.8558,6.8684,6.8604,-1.9223,23.175,96.426,-233.86,17.373,-206.68
10.32,-5.4604,-6.0936,2.5685,0.72874,0.027806,0.68409,0.013407,-1.0039,0.31213,-4.9763,-0.8924,-2.8788,-0.67731,32.172,-0.71526,-7.792,0,0,0,6.8169,6.8601,6.8704,6.859,-4.2208,23.348,94.245,-227.1,17.706,-227.59
10.33,-5.4688,-6.0905,2.5183,0.7385,0.025098,0.67358,0.016452,-0.68239,0.30615,-5.0496,-0.89527,-2.8085,-0.66305,32.118,-0.48086,-6.8611,0,0,0,6.822,6.865,6.8724,6.8588,-6.4861,23.539,91.909,-226.87,20.806,-237.97
10.34,-5.4741,-6.0874,2.4675,0.74787,0.02226,0.66319,0.019394,-0.36157,0.30252,-5.1136,-0.89873,-2.7383,-0.65136,32.042,-0.24436,-5.954,0,0,0,6.829,6.8698,6.8742,6.8598,-8.7728,23.769,89.514,-231.02,25.285,-239.93
10.35,-5.4761,-6.0844,2.4161,0.75686,0.019297,0.65292,0.022242,-0.041626,0.30127,-5.1687,-0.9034,-2.671,-0.64229,31.943,-0.0053334,-5.0708,0,0,0,6.8366,6.8741,6.8758,6.8616,-11.114,24.044,87.132,-237.42,29.753,-235.57
10.36,-5.4749,-6.0814,2.3641,0.76549,0.01621,0.64276,0.025003,0.27721,0.30242,-5.2151,-0.90943,-2.6088,-0.63553,31.82,0.23666,-4.2111,0,0,0,6.844,6.8774,6.8771,6.864,-13.522,24.359,84.816,-243.92,32.821,-227.01
10.37,-5.4705,-6.0784,2.3118,0.77378,0.013004,0.63271,0.027685,0.59469,0.30601,-5.253,-0.91649,-2.5529,-0.63045,31.672,0.48191,-3.3741,0,0,0,6.85,6.8793,6.8779,6.8668,-15.986,24.691,82.599,-248.38,33.101,-216.35
10.38,-5.463,-6.0753,2.2591,0.78177,0.0096822,0.62275,0.030294,0.91057,0.31207,-5.2827,-0.92369,-2.5038,-0.62613,31.5,0.73043,-2.5588,0,0,0,6.8537,6.8797,6.8783,6.8699,-18.475,25.007,80.489,-248.65,29.204,-205.72
10.39,-5.4523,-6.0721,2.2062,0.78949,0.006254,0.61286,0.03283,1.2246,0.32063,-5.3043,-0.92962,-2.4609,-0.62133,31.303,0.98183,-1.764,0,0,0,6.8545,6.8783,6.8784,6.873,-20.938,25.257,78.477,-242.79,19.91,-197.07
10.4,-5.4385,-6.0689,2.1531,0.79694,0.0027343,0.60302,0.035291,1.5365,0.33171,-5.318,-0.93254,-2.4229,-0.61477,31.081,1.2352,-0.98898,0,0,0,6.8522,6.8755,6.8782,6.8759,-23.31,25.389,76.539,-230.63,5.645,-191.12
10.41,-5.4216,-6.0655,2.0998,0.80416,-0.0008547,0.59322,0.03767,1.8462,0.34534,-5.3241,-0.93099,-2.3885,-0.6055,30.837,1.4891,-0.23309,0,0,0,6.8474,6.8714,6.8776,6.8783,-25.532,25.358,74.646,-213.04,-12.231,-187.82
10.42,-5.4016,-6.0619,2.0466,0.81115,-0.004485,0.58346,0.03996,2.1532,0.36149,-5.3227,-0.92385,-2.3558,-0.59288,30.571,1.7417,0.50401,0,0,0,6.8407,6.8667,6.8765,6.8798,-27.556,25.137,72.774,-190.91,-32.35,-187.12
10.43,-5.3785,-6.0582,1.9934,0.81791,-0.0081241,0.57374,0.04215,2.4575,0.38016,-5.3141,-0.9104,-2.3234,-0.57664,30.287,1.9911,1.2224,0,0,0,6.8326,6.8616,6.8752,6.8804,-29.338,24.708,70.895,-165.11,-53.34,-188.99
10.44,-5.3525,-6.0543,1.9403,0.82446,-0.011736,0.56406,0.044234,2.7589,0.4013,-5.2984,-0.89036,-2.2896,-0.55678,29.986,2.2352,1.9218,0,0,0,6.8237,6.8565,6.8736,6.88,-30.849,24.071,68.986,-136.53,-73.833,-193.38
10.45,-5.3234,-6.0502,1.8875,0.83079,-0.015286,0.55446,0.046203,3.0572,0.42484,-5.2757,-0.86385,-2.2526,-0.53359,29.671,2.4719,2.6019,0,0,0,6.8148,6.852,6.872,6.8786,-32.063,23.238,67.019,-106.05,-92.459,-200.24
10.46,-5.2913,-6.0458,1.8348,0.83689,-0.018738,0.54493,0.048053,3.3523,0.4507,-5.2464,-0.83148,-2.2111,-0.50765,29.345,2.6994,3.2619,0,0,0,6.8064,6.8483,6.8705,6.8762,-32.966,22.233,64.973,-74.537,-107.85,-209.53
10.47,-5.2563,-6.0412,1.7826,0.84276,-0.022062,0.53553,0.049783,3.6441,0.47879,-5.2106,-0.79432,-2.1636,-0.47973,29.012,2.9161,3.901,0,0,0,6.7991,6.8457,6.8693,6.8728,-33.553,21.096,62.821,-42.884,-118.63,-221.2
10.48,-5.2185,-6.0362,1.7307,0.84838,-0.025234,0.52628,0.051392,3.9325,0.50898,-5.1684,-0.75393,-2.109,-0.45087,28.675,3.121,4.5179,0,0,0,6.7936,6.8446,6.8683,6.8683,-33.826,19.88,60.541,-11.959,-123.47,-235.21
10.49,-5.1777,-6.031,1.6792,0.85375,-0.028239,0.51722,0.052885,4.2176,0.54117,-5.1203,-0.71223,-2.0463,-0.42222,28.337,3.3136,5.1113,0,0,0,6.7901,6.8448,6.8677,6.863,-33.797,18.648,58.11,17.64,-121.97,-251.22
10.5,-5.1341,-6.0254,1.6283,0.85885,-0.031073,0.5084,0.054269,4.4992,0.57522,-5.0663,-0.67113,-1.9748,-0.39482,28,3.4941,5.6796,0,0,0,6.7884,6.8464,6.8676,6.8571,-33.479,17.46,55.512,45.611,-114.76,-268.57
10.51,-5.0877,-6.0195,1.5779,0.86366,-0.033741,0.49987,0.055552,4.7776,0.61101,-5.0068,-0.63235,-1.8942,-0.36954,27.668,3.6632,6.221,0,0,0,6.7886,6.849,6.8681,6.8511,-32.891,16.369,52.736,71.667,-102.53,-286.6
10.52,-5.0386,-6.0132,1.5282,0.86818,-0.036258,0.49166,0.056743,5.0526,0.64845,-4.942,-0.59743,-1.8047,-0.34705,27.343,3.822,6.7337,0,0,0,6.7904,6.8525,6.869,6.845,-32.053,15.424,49.78,95.521,-85.955,-304.65
10.53,-4.9867,-6.0065,1.4791,0.8724,-0.038646,0.48382,0.057851,5.3245,0.68742,-4.8722,-0.56771,-1.7064,-0.3279,27.028,3.9722,7.216,0,0,0,6.7937,6.8567,6.8703,6.839,-30.989,14.662,46.645,116.89,-65.726,-322.06
10.54,-4.9321,-5.9994,1.4307,0.8763,-0.040936,0.4764,0.058887,5.5932,0.72787,-4.7978,-0.54431,-1.6002,-0.3125,26.724,4.116,7.666,0,0,0,6.7981,6.8613,6.8718,6.8333,-29.724,14.119,43.343,135.48,-42.526,-338.15
10.55,-4.8748,-5.9919,1.3831,0.87988,-0.043163,0.46943,0.059857,5.859,0.76973,-4.719,-0.52816,-1.487,-0.30113,26.434,4.2554,8.0823,0,0,0,6.8036,6.8659,6.8733,6.8277,-28.289,13.82,39.889,151.01,-17.041,-352.28
10.56,-4.8149,-5.984,1.3364,0.88314,-0.045369,0.46295,0.06077,6.122,0.81297,-4.6362,-0.52,-1.3678,-0.29396,26.159,4.3932,8.4634,0,0,0,6.8097,6.8703,6.8747,6.8224,-26.715,13.784,36.306,163.2,10.045,-363.76
10.57,-4.7524,-5.9757,1.2904,0.88606,-0.047598,0.45698,0.06163,6.3822,0.8576,-4.5498,-0.52033,-1.2441,-0.29109,25.9,4.532,8.8081,0,0,0,6.8162,6.8743,6.8757,6.8173,-25.037,14.024,32.625,171.75,38.047,-371.94
10.58,-4.6873,-5.9669,1.2454,0.88866,-0.049899,0.45154,0.062442,6.64,0.90363,-4.4602,-0.5295,-1.1176,-0.29254,25.658,4.6746,9.1157,0,0,0,6.823,6.8775,6.876,6.8122,-23.293,14.545,28.881,176.38,66.279,-376.16
10.59,-4.6196,-5.9576,1.2012,0.89094,-0.05232,0.44664,0.063207,6.8955,0.95111,-4.3677,-0.54762,-0.99016,-0.29824,25.434,4.8239,9.3857,0,0,0,6.8296,6.8797,6.8755,6.8073,-21.524,15.348,25.117,176.8,94.057,-375.74
10.6,-4.5494,-5.9478,1.158,0.89291,-0.054911,0.44228,0.063924,7.1488,1.0001,-4.2726,-0.57464,-0.8638,-0.30808,25.228,4.9825,9.6181,0,0,0,6.836,6.8807,6.8739,6.8025,-19.772,16.423,21.384,172.74,120.7,-370.03
10.61,-4.4766,-5.9376,1.1158,0.89457,-0.057722,0.43845,0.064591,7.4001,1.0508,-4.1754,-0.61031,-0.74083,-0.32188,25.039,5.1532,9.8136,0,0,0,6.842,6.8802,6.8711,6.7977,-18.085,17.755,17.736,163.89,145.51,-358.36
10.62,-4.4014,-5.9268,1.0745,0.89594,-0.060801,0.43513,0.065203,7.6496,1.1032,-4.0765,-0.65418,-0.62379,-0.33943,24.866,5.3384,9.9733,0,0,0,6.8475,6.8783,6.8669,6.7932,-16.511,19.324,14.238,149.98,167.82,-340.07
10.63,-4.3237,-5.9155,1.0343,0.89704,-0.064191,0.43228,0.065754,7.8975,1.1576,-3.9761,-0.70557,-0.51544,-0.36046,24.708,5.5404,10.099,0,0,0,6.8525,6.8748,6.8613,6.7889,-15.103,21.101,10.959,130.73,186.95,-314.52
10.64,-4.2434,-5.9037,0.99501,0.8979,-0.067934,0.42986,0.066236,8.1438,1.2141,-3.8746,-0.76365,-0.41869,-0.38465,24.563,5.761,10.193,0,0,0,6.8568,6.8698,6.8543,6.785,-13.914,23.052,7.9716,106.27,202.59,-281.92
10.65,-4.1608,-5.8912,0.95677,0.89853,-0.072064,0.42779,0.06664,8.3887,1.2729,-3.7723,-0.82749,-0.33622,-0.41172,24.429,6.0019,10.26,0,0,0,6.8606,6.8635,6.846,6.7815,-12.994,25.142,5.3409,77.114,214.84,-243.31
10.66,-4.0757,-5.8782,0.91956,0.89898,-0.07661,0.42601,0.066958,8.6324,1.3342,-3.6695,-0.89615,-0.27039,-0.44142,24.302,6.2642,10.302,0,0,0,6.8638,6.8562,6.8365,6.7784,-12.386,27.337,3.1218,43.811,223.76,-199.78
10.67,-3.9881,-5.8645,0.88338,0.89927,-0.081596,0.42444,0.067181,8.8748,1.3983,-3.5663,-0.96863,-0.22326,-0.47348,24.18,6.5489,10.324,0,0,0,6.8666,6.848,6.8261,6.7757,-12.129,29.606,1.3581,6.8971,229.47,-152.41
10.68,-3.8982,-5.8502,0.84824,0.89944,-0.087038,0.42297,0.067302,9.116,1.4653,-3.463,-1.0438,-0.19652,-0.50769,24.058,6.8565,10.33,0,0,0,6.8691,6.8392,6.815,6.7736,-12.258,31.916,0.082858,-33.085,232.04,-102.28
10.69,-3.8058,-5.8352,0.81412,0.89954,-0.092946,0.4215,0.067318,9.356,1.5355,-3.3597,-1.1207,-0.19152,-0.54382,23.933,7.1872,10.327,0,0,0,6.8713,6.8303,6.8034,6.7723,-12.8,34.237,-0.68183,-75.596,231.57,-50.474
10.7,-3.7111,-5.8195,0.78104,0.89959,-0.099321,0.41994,0.067227,9.5946,1.6091,-3.2565,-1.1979,-0.20926,-0.58164,23.801,7.5411,10.319,0,0,0,6.8732,6.8214,6.7917,6.7717,-13.777,36.538,-0.92466,-120.09,228.16,1.9162
10.71,-3.6139,-5.803,0.74899,0.89965,-0.10616,0.41817,0.067032,9.8319,1.6864,-3.1534,-1.2743,-0.25033,-0.62095,23.656,7.9178,10.31,0,0,0,6.8751,6.8128,6.78,6.772,-15.206,38.791,-0.64516,-166.04,221.88,53.81
10.72,-3.5144,-5.7858,0.71797,0.89975,-0.11344,0.41608,0.066743,10.068,1.7675,-3.0503,-1.3486,-0.31491,-0.66153,23.495,8.3167,10.307,0,0,0,6.8769,6.8047,6.7685,6.7732,-17.1,40.966,0.14627,-212.89,212.84,104.12
10.73,-3.4126,-5.7677,0.68799,0.89994,-0.12114,0.41356,0.066373,10.302,1.8528,-2.9472,-1.4195,-0.40275,-0.70315,23.313,8.7368,10.315,0,0,0,6.8786,6.7975,6.7576,6.7754,-19.465,43.038,1.4284,-260.1,201.12,151.77
10.74,-3.3084,-5.7487,0.65903,0.90024,-0.12923,0.41051,0.065943,10.534,1.9423,-2.8439,-1.4856,-0.51316,-0.74558,23.104,9.177,10.337,0,0,0,6.8802,6.7912,6.7474,6.7786,-22.302,44.98,3.1692,-307.14,186.82,195.67
10.75,-3.2019,-5.7288,0.63111,0.9007,-0.13765,0.40683,0.065483,10.764,2.0364,-2.7404,-1.5458,-0.64497,-0.78861,22.865,9.6359,10.38,0,0,0,6.8817,6.7861,6.7381,6.7828,-25.606,46.767,5.3258,-353.46,170.03,234.74
10.76,-3.0931,-5.7079,0.60423,0.90133,-0.14637,0.40242,0.065027,10.991,2.1351,-2.6363,-1.5989,-0.79659,-0.83198,22.591,10.112,10.445,0,0,0,6.8831,6.7823,6.7298,6.7878,-29.367,48.373,7.8443,-398.53,150.84,267.89
10.77,-2.9821,-5.6861,0.57839,0.90218,-0.15531,0.39721,0.064617,11.215,2.2387,-2.5314,-1.6441,-0.96597,-0.87548,22.276,10.603,10.538,0,0,0,6.8844,6.7798,6.7228,6.7935,-33.57,49.776,10.66,-441.79,129.33,294.04
10.78,-2.8688,-5.6632,0.5536,0.90325,-0.16442,0.39111,0.064301,11.436,2.3472,-2.4254,-1.6807,-1.1507,-0.91886,21.918,11.107,10.659,0,0,0,6.8855,6.7787,6.7172,6.7999,-38.195,50.952,13.698,-482.72,105.61,312.1
10.79,-2.7534,-5.6391,0.52988,0.90456,-0.17361,0.38408,0.064127,11.654,2.4608,-2.3181,-1.7083,-1.3479,-0.96188,21.511,11.621,10.812,0,0,0,6.8864,6.779,6.7131,6.8068,-43.215,51.881,16.872,-520.76,79.763,321
10.8,-2.6358,-5.6139,0.50724,0.90611,-0.18283,0.37607,0.064148,11.866,2.5796,-2.2091,-1.7268,-1.5544,-1.0043,21.052,12.143,10.997,0,0,0,6.887,6.7807,6.7107,6.814,-48.599,52.541,20.084,-555.39,51.879,319.64
10.81,-2.5161,-5.5875,0.48571,0.90789,-0.192,0.36705,0.064415,12.074,2.7037,-2.0981,-1.7367,-1.767,-1.0459,20.538,12.671,11.213,0,0,0,6.8875,6.7838,6.71,6.8214,-54.31,52.912,23.227,-586.08,22.078,307.14
10.82,-2.3943,-5.5598,0.46529,0.90989,-0.20106,0.35702,0.064975,12.277,2.8331,-1.9847,-1.7386,-1.9822,-1.0866,19.965,13.2,11.461,0,0,0,6.8878,6.788,6.7108,6.8287,-60.306,52.977,26.191,-612.55,-9.3174,284.02
10.83,-2.2706,-5.5308,0.44602,0.91208,-0.20995,0.34596,0.065873,12.474,2.9677,-1.8688,-1.7336,-2.1971,-1.1261,19.331,13.729,11.736,0,0,0,6.8881,6.7932,6.713,6.8359,-66.546,52.722,28.876,-634.58,-41.901,251.39
10.84,-2.1449,-5.5005,0.42793,0.91445,-0.21862,0.33389,0.067142,12.663,3.1076,-1.7499,-1.7229,-2.4091,-1.1644,18.634,14.254,12.037,0,0,0,6.8884,6.7992,6.7163,6.8428,-72.983,52.136,31.191,-651.98,-75.264,210.41
10.85,-2.0173,-5.4687,0.41103,0.91694,-0.22703,0.32085,0.068813,12.846,3.2528,-1.6279,-1.7078,-2.6162,-1.2016,17.871,14.771,12.359,0,0,0,6.8888,6.8056,6.7206,6.8493,-79.569,51.215,33.06,-664.55,-109,162.17
10.86,-1.888,-5.4354,0.39538,0.91952,-0.23515,0.30684,0.070907,13.021,3.403,-1.5027,-1.6899,-2.8168,-1.2377,17.042,15.277,12.696,0,0,0,6.8892,6.8124,6.7254,6.8551,-86.257,49.956,34.414,-672.08,-142.7,107.83
10.87,-1.7569,-5.4006,0.38099,0.92215,-0.24296,0.29192,0.073437,13.187,3.5583,-1.374,-1.6705,-3.0095,-1.2729,16.146,15.769,13.045,0,0,0,6.8897,6.8192,6.7305,6.8604,-92.993,48.363,35.2,-674.37,-175.95,48.506
10.88,-1.6243,-5.3642,0.36791,0.92477,-0.25046,0.27612,0.076409,13.343,3.7183,-1.2418,-1.6512,-3.1936,-1.3072,15.182,16.243,13.398,0,0,0,6.8902,6.8258,6.7358,6.8648,-99.726,46.44,35.372,-671.21,-208.35,-14.676
