t,p_x,p_y,p_z,v_x,v_y,v_z,q_w,q_x,q_y,q_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
3.8079006427857385,-4.498628077650609,-7.197802628377846,2.306259507846444,-2.4982117712761926,5.8750871572034535,-1.4360476550457197,0.26255749856917665,-0.6431005237445322,0.25456382419456663,-0.6728168664027703,-0.5125523837417929,0.6820636491522879,-1.0150388362640022,0,0,0,0,0,0,6.594177158842188,6.878997720051338,6.831801647545138,6.878995757849873,0,0,0,0,0,0
3.822308572757551,-4.5313061410456195,-7.113183735089869,2.2846996019019943,-2.037943026082219,5.870214184398932,-1.5562214300831783,0.2551024775159672,-0.6411313770578281,0.2529485829289546,-0.67815211989006,0.0032179767502455215,1.047726024345147,-0.9143432856299165,0,0,0,0,0,0,6.878805114306914,6.878997714547414,6.870032255387269,6.87899589685624,0,0,0,0,0,0
3.836716502729364,-4.557315289999017,-7.02867087233379,2.2614401378478943,-1.572515455064728,5.8604601914858705,-1.6716027669592768,0.2487861899630304,-0.6376560137219142,0.250543871690236,-0.684637136157851,0.02682944006228998,1.0341832262518564,-0.9180616658103351,0,0,0,0,0,0,6.8789276833239095,6.8789976896149865,6.8750629408427235,6.878996028310986,0,0,0,0,0,0
3.8511244327011767,-4.576621019399998,-6.944330974129265,2.236556516582976,-1.1074423329946534,5.846240428152668,-1.7816594686675677,0.2425400978276322,-0.6341355809273199,0.24798737181986502,-0.6910489341324605,0.04250240514638284,1.0279583808353403,-0.9197001033097372,0,0,0,0,0,0,6.878960054457249,6.8789976506394925,6.8760549920314125,6.878996153979885,0,0,0,0,0,0
3.8655323626729894,-4.589229687273436,-6.860226950720253,2.2101260711963664,-0.6428971264244502,5.827747090803074,-1.886306844252705,0.23634077195635267,-0.6305567125790585,0.24531605252316976,-0.6973960898277365,0.05657328835100279,1.0230613307079308,-0.9209317944792067,0,0,0,0,0,0,6.87897349726845,6.8789976025120145,6.876081791004309,6.878996274408445,0,0,0,0,0,0
3.879940292644802,-4.595149757778279,-6.776419125015806,2.182227338687963,-0.1789986665315233,5.805153059740588,-1.9854625142934565,0.23018444622580136,-0.6269189106744282,0.24253610329659128,-0.7036789315818794,0.07054946455637172,1.0180534803157208,-0.9221577543785009,0,0,0,0,0,0,6.878980388375643,6.878997550130039,6.875244082157161,6.878996389739645,0,0,0,0,0,0
3.894348222616615,-4.594391380184027,-6.69296532566426,2.152940001454933,0.28413808279290603,5.778633860666848,-2.0790500249146797,0.22407428781159147,-0.6232268427949788,0.23964254551440983,-0.7098946867957987,0.08575659195554963,1.0116179231399118,-0.9237415531188724,0,0,0,0,0,0,6.878984366385966,6.878997498596045,6.871874357488431,6.878996499834504,0,0,0,0,0,0
3.9087561525884276,-4.586966540479707,-6.609920730145026,2.1223447674429337,0.7463735307345435,5.748386059661201,-2.1670040614784463,0.21802581977173996,-0.6194957614823755,0.23660980031232925,-0.7160345981964787,0.10604596676845836,0.9998589635152519,-0.9267549325418429,0,0,0,0,0,0,6.8789868290047815,6.878997453193955,6.773154571332614,6.878996604233503,0,0,0,0,0,0
3.9231640825602403,-4.5729003351292405,-6.527335750155852,2.0905216772129243,1.2060391267010477,5.7149931377259175,-2.2495017055937807,0.2124069159627643,-0.6160497198437038,0.2328176485955044,-0.721915498679826,0.2765930481245209,0.8362894312638459,-0.9716030498672064,0,0,0,0,0,0,6.8789884108636645,6.8789974191061285,6.779587157643686,6.878996700982611,0,0,0,0,0,0
3.937572012532053,-4.552216937243603,-6.44524723673028,2.057550115675329,1.664933178428363,5.679737415291933,-2.3264538578245673,0.20754283256714165,-0.6131981190600191,0.22770916911577976,-0.7273668769829043,0.43611389518050725,0.680812019395883,-1.0137258922841794,0,0,0,0,0,0,6.8789894155033355,6.878997400992522,6.877745080965835,6.878996783921929,0,0,0,0,0,0
3.9519799425038658,-4.524915978058932,-6.363672356162501,2.023510480066191,2.124641020453988,5.643836937508682,-2.3977774189548002,0.20305506434096485,-0.6106255082905648,0.2219247376545818,-0.7325670892739595,0.44496868381623544,0.6744060647642098,-1.0142534562720533,0,0,0,0,0,0,6.878989995983345,6.878997402562956,6.878716701940616,6.8789968434527,0,0,0,0,0,0
