t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
0.97,-2.2198,0.15424,2.1978,0.76594,-0.59187,0.03193,-0.24902,7.4516,-5.725,1.6877,-0.9862,-2.1212,-1.3215,8.1789,21.198,-2.7307,0,0,0,4.9217,5.0496,5.1295,5.1266,-14.207,81.89,-15.166,3.5787,-240.22,38.955
0.98,-2.1449,0.098062,2.2146,0.76484,-0.59783,0.028825,-0.23829,7.5327,-5.5089,1.6597,-0.92774,-1.9555,-1.2401,8.0371,22.004,-2.8804,0,0,0,5.0649,5.1827,5.2599,5.2567,-14.158,79.421,-14.764,6.0646,-253.38,41.297
0.99,-2.0691,0.044086,2.231,0.76378,-0.6033,0.026249,-0.228,7.6123,-5.285,1.6301,-0.87189,-1.8028,-1.1633,7.8958,22.786,-3.026,0,0,0,5.2054,5.314,5.3883,5.3848,-14.085,76.824,-14.34,8.4789,-266.12,43.559
1,-1.9926,-0.0076117,2.2472,0.76275,-0.60831,0.024154,-0.21815,7.6906,-5.0533,1.5992,-0.81854,-1.6624,-1.0908,7.7554,23.54,-3.1671,0,0,0,5.3426,5.4428,5.514,5.5105,-13.989,74.1,-13.894,10.816,-278.42,45.736
1.01,-1.9153,-0.056956,2.263,0.76177,-0.6129,0.022496,-0.20871,7.7675,-4.8142,1.5668,-0.76753,-1.533,-1.0225,7.6161,24.267,-3.3038,0,0,0,5.4761,5.5686,5.6367,5.6332,-13.869,71.257,-13.426,13.071,-290.26,47.824
1.02,-1.8373,-0.10387,2.2785,0.76084,-0.6171,0.021235,-0.19966,7.8429,-4.5681,1.5331,-0.71871,-1.4138,-0.95819,7.4781,24.965,-3.4356,0,0,0,5.6052,5.6908,5.7558,5.7525,-13.728,68.297,-12.937,15.237,-301.61,49.818
1.03,-1.7585,-0.14829,2.2937,0.75996,-0.62095,0.020335,-0.19098,7.917,-4.315,1.4981,-0.67193,-1.304,-0.89755,7.3416,25.633,-3.5624,0,0,0,5.7296,5.8089,5.8709,5.8677,-13.565,65.226,-12.43,17.311,-312.44,51.714
1.04,-1.6789,-0.19015,2.3085,0.75913,-0.62447,0.019764,-0.18265,7.9898,-4.0555,1.4619,-0.62703,-1.2026,-0.84037,7.2069,26.269,-3.6841,0,0,0,5.8489,5.9225,5.9816,5.9786,-13.382,62.05,-11.903,19.285,-322.74,53.506
1.05,-1.5987,-0.22938,2.3229,0.75837,-0.62769,0.019494,-0.17465,8.0612,-3.7898,1.4244,-0.58385,-1.1089,-0.78642,7.074,26.873,-3.8005,0,0,0,5.9627,6.0312,6.0874,6.0847,-13.18,58.773,-11.36,21.155,-332.47,55.189
1.06,-1.5177,-0.26593,2.3369,0.75767,-0.63062,0.019499,-0.16695,8.1312,-3.5181,1.3859,-0.54224,-1.0223,-0.73546,6.9433,27.444,-3.9113,0,0,0,6.0707,6.1346,6.1881,6.1856,-12.959,55.402,-10.8,22.915,-341.61,56.76
1.07,-1.4361,-0.29973,2.3506,0.75703,-0.63329,0.019757,-0.15955,8.2,-3.241,1.3462,-0.50207,-0.94202,-0.68727,6.8149,27.981,-4.0164,0,0,0,6.1725,6.2323,6.2832,6.281,-12.722,51.943,-10.225,24.559,-350.14,58.214
1.08,-1.3537,-0.33073,2.3639,0.75646,-0.63571,0.020248,-0.15241,8.2676,-2.9586,1.3056,-0.46318,-0.86754,-0.64166,6.689,28.483,-4.1157,0,0,0,6.268,6.3241,6.3725,6.3706,-12.468,48.402,-9.6362,26.083,-358.03,59.545
1.09,-1.2707,-0.35888,2.3767,0.75596,-0.63789,0.020955,-0.14553,8.3338,-2.6714,1.2639,-0.42543,-0.79834,-0.59842,6.5656,28.949,-4.2091,0,0,0,6.3569,6.4096,6.4557,6.454,-12.2,44.785,-9.0346,27.481,-365.26,60.749
1.1,-1.1871,-0.38414,2.3891,0.75552,-0.63986,0.021863,-0.13889,8.3989,-2.3798,1.2214,-0.3887,-0.73393,-0.55737,6.445,29.378,-4.2964,0,0,0,6.4389,6.4886,6.5325,6.5311,-11.919,41.099,-8.4217,28.747,-371.8,61.821
1.11,-1.1027,-0.40647,2.4011,0.75515,-0.64161,0.022959,-0.13247,8.4627,-2.084,1.178,-0.35286,-0.67389,-0.51835,6.3273,29.771,-4.3775,0,0,0,6.5138,6.5608,6.6026,6.6015,-11.626,37.351,-7.7987,29.875,-377.63,62.757
1.12,-1.0178,-0.42581,2.4127,0.75486,-0.64317,0.024232,-0.12625,8.5254,-1.7845,1.1339,-0.31777,-0.61783,-0.48119,6.2125,30.125,-4.4523,0,0,0,6.5815,6.6261,6.6658,6.6651,-11.322,33.549,-7.167,30.863,-382.73,63.554
1.13,-0.93224,-0.44215,2.4238,0.75463,-0.64453,0.025672,-0.12022,8.587,-1.4816,1.089,-0.28332,-0.56541,-0.44576,6.1008,30.442,-4.5208,0,0,0,6.6417,6.6842,6.722,6.7216,-11.009,29.699,-6.528,31.71,-387.11,64.212
1.14,-0.84607,-0.45543,2.4345,0.75448,-0.64571,0.027271,-0.11437,8.6475,-1.1758,1.0435,-0.24937,-0.5163,-0.4119,5.9923,30.719,-4.5829,0,0,0,6.6944,6.735,6.771,6.771,-10.688,25.809,-5.8832,32.421,-390.78,64.735
1.15,-0.7593,-0.46565,2.4447,0.75439,-0.64671,0.029023,-0.10868,8.7069,-0.86737,0.99737,-0.21582,-0.47022,-0.37948,5.8871,30.958,-4.6385,0,0,0,6.7394,6.7783,6.8127,6.813,-10.361,21.886,-5.2338,32.998,-393.75,65.126
1.16,-0.67194,-0.47277,2.4544,0.75439,-0.64754,0.030921,-0.10314,8.7652,-0.55677,0.95074,-0.18252,-0.42691,-0.34839,5.7851,31.157,-4.6875,0,0,0,6.7767,6.8141,6.8469,6.8475,-10.029,17.936,-4.5811,33.445,-396.05,65.388
1.17,-0.584,-0.47678,2.4637,0.75445,-0.6482,0.032962,-0.097729,8.8226,-0.24437,0.90365,-0.14936,-0.38613,-0.31849,5.6865,31.316,-4.7301,0,0,0,6.806,6.8421,6.8734,6.8745,-9.6928,13.967,-3.9265,33.765,-397.69,65.524
1.18,-0.49549,-0.47766,2.4725,0.7546,-0.64869,0.035143,-0.092444,8.879,0.069424,0.85616,-0.1162,-0.34766,-0.28968,5.5913,31.436,-4.7661,0,0,0,6.8275,6.8625,6.8924,6.8938,-9.3541,9.9847,-3.271,33.96,-398.67,65.538
1.19,-0.40642,-0.47539,2.4808,0.75482,-0.64902,0.037461,-0.087268,8.9344,0.38422,0.80835,-0.082898,-0.31132,-0.26184,5.4995,31.516,-4.7955,0,0,0,6.8409,6.875,6.9035,6.9055,-9.014,5.9957,-2.6161,34.034,-399.03,65.432
1.2,-0.3168,-0.46997,2.4887,0.75513,-0.64918,0.039916,-0.082188,8.989,0.69961,0.76027,-0.049325,-0.27692,-0.23487,5.411,31.556,-4.8184,0,0,0,6.8464,6.8797,6.907,6.9094,-8.6738,2.0062,-1.9628,33.99,-398.76,65.21
1.21,-0.22664,-0.4614,2.496,0.75551,-0.64918,0.042507,-0.077192,9.0426,1.0152,0.712,-0.015331,-0.24432,-0.20868,5.326,31.556,-4.8348,0,0,0,6.8438,6.8765,6.9026,6.9055,-8.3346,-1.9775,-1.3123,33.831,-397.89,64.875
1.22,-0.13595,-0.44967,2.5029,0.75598,-0.64902,0.045235,-0.072267,9.0955,1.3306,0.6636,0.019237,-0.21337,-0.18315,5.2443,31.516,-4.8446,0,0,0,6.8332,6.8654,6.8904,6.8939,-7.9975,-5.9497,-0.66565,33.56,-396.44,64.43
1.23,-0.044737,-0.43479,2.5093,0.75654,-0.64868,0.048101,-0.067401,9.1475,1.6454,0.61513,0.054543,-0.18395,-0.15821,5.166,31.437,-4.8481,0,0,0,6.8146,6.8465,6.8704,6.8746,-7.6637,-9.9044,-0.024026,33.18,-394.41,63.877
1.24,0.046995,-0.41676,2.5152,0.75718,-0.64818,0.051109,-0.06258,9.1988,1.9592,0.56666,0.09076,-0.15595,-0.13375,5.091,31.318,-4.8451,0,0,0,6.788,6.8197,6.8426,6.8475,-7.3343,-13.836,0.61155,32.695,-391.82,63.221
1.25,0.13924,-0.39561,2.5206,0.75792,-0.64751,0.054262,-0.057791,9.2494,2.2716,0.51825,0.12807,-0.12928,-0.10969,5.0193,31.161,-4.8359,0,0,0,6.7534,6.7852,6.8071,6.8128,-7.0102,-17.739,1.2401,32.108,-388.68,62.464
1.26,0.23198,-0.37134,2.5256,0.75876,-0.64666,0.057563,-0.053022,9.2992,2.5823,0.46996,0.16668,-0.10388,-0.085942,4.9508,30.964,-4.8204,0,0,0,6.7111,6.743,6.7639,6.7704,-6.6925,-21.608,1.8605,31.421,-385.02,61.609
1.27,0.32522,-0.34397,2.53,0.75969,-0.64562,0.061018,-0.048257,9.3484,2.8908,0.42186,0.20681,-0.079667,-0.062413,4.8854,30.729,-4.7987,0,0,0,6.6609,6.6931,6.7132,6.7205,-6.3821,-25.438,2.4719,30.638,-380.84,60.66
1.28,0.41895,-0.31353,2.534,0.76072,-0.64439,0.064633,-0.043482,9.3969,3.1967,0.37401,0.24869,-0.056612,-0.039014,4.8231,30.455,-4.771,0,0,0,6.603,6.6357,6.6548,6.6633,-6.08,-29.223,3.0734,29.761,-376.17,59.62
1.29,0.51316,-0.28004,2.5375,0.76186,-0.64295,0.068414,-0.038682,9.4449,3.4998,0.32646,0.29259,-0.034687,-0.015654,4.7638,30.144,-4.7373,0,0,0,6.5375,6.5708,6.5891,6.5987,-5.7872,-32.959,3.664,28.795,-371.01,58.491
1.3,0.60784,-0.24354,2.5405,0.76312,-0.6413,0.07237,-0.033841,9.4922,3.7995,0.27928,0.33879,-0.013888,0.0077587,4.7074,29.796,-4.6977,0,0,0,6.4645,6.4986,6.516,6.5269,-5.5044,-36.642,4.2429,27.742,-365.38,57.277
1.31,0.703,-0.20407,2.5431,0.76449,-0.63943,0.076509,-0.028941,9.539,4.0956,0.23253,0.38762,0.0057688,0.031321,4.6537,29.412,-4.6524,0,0,0,6.3842,6.4192,6.4358,6.4481,-5.2326,-40.265,4.8093,26.604,-359.29,55.981
1.32,0.79862,-0.16165,2.5452,0.76598,-0.63731,0.080841,-0.023964,9.5853,4.3876,0.18625,0.43944,0.02424,0.055134,4.6027,28.991,-4.6016,0,0,0,6.2966,6.3327,6.3485,6.3624,-4.9726,-43.826,5.3623,25.387,-352.77,54.605
1.33,0.8947,-0.11633,2.5468,0.7676,-0.63494,0.085376,-0.018888,9.6311,4.6753,0.14051,0.49464,0.041454,0.079303,4.5542,28.535,-4.5452,0,0,0,6.202,6.2394,6.2543,6.2701,-4.7251,-47.319,5.9011,24.091,-345.82,53.155
1.34,0.99124,-0.068157,2.548,0.76936,-0.63228,0.090125,-0.013694,9.6764,4.9582,0.095364,0.55368,0.057301,0.10394,4.5081,28.045,-4.4836,0,0,0,6.1005,6.1394,6.1533,6.1713,-4.491,-50.741,6.4251,22.721,-338.46,51.631
1.35,1.0882,-0.017181,2.5487,0.77125,-0.62933,0.095103,-0.0083553,9.7213,5.2361,0.050857,0.61706,0.071632,0.12916,4.4643,27.521,-4.4168,0,0,0,5.9922,6.0329,6.0459,6.0662,-4.2709,-54.087,6.9335,21.28,-330.71,50.038
1.36,1.1857,0.036546,2.549,0.7733,-0.62604,0.10032,-0.002847,9.7657,5.5085,0.0070443,0.68535,0.084244,0.15511,4.4226,26.963,-4.345,0,0,0,5.8774,5.9201,5.932,5.9551,-4.0656,-57.354,7.4257,19.77,-322.57,48.379
1.37,1.2835,0.09297,2.5489,0.77551,-0.6224,0.10579,0.0028604,9.8097,5.7752,-0.036026,0.7592,0.094873,0.18191,4.383,26.374,-4.2683,0,0,0,5.7562,5.8013,5.812,5.8382,-3.8758,-60.538,7.9009,18.195,-314.07,46.656
1.38,1.3819,0.15203,2.5483,0.77788,-0.61837,0.11154,0.0087989,9.8533,6.0359,-0.078307,0.83934,0.10318,0.20972,4.3451,25.753,-4.187,0,0,0,5.629,5.6765,5.6861,5.7159,-3.7019,-63.634,8.3586,16.558,-305.22,44.873
1.39,1.4806,0.21367,2.5473,0.78043,-0.6139,0.11757,0.015004,9.8966,6.2902,-0.11975,0.92662,0.10871,0.23872,4.3089,25.102,-4.1012,0,0,0,5.4958,5.5462,5.5544,5.5884,-3.5448,-66.641,8.7982,14.863,-296.04,43.033
1.4,1.5798,0.27781,2.5459,0.78317,-0.60896,0.12391,0.021517,9.9395,6.5378,-0.16032,1.022,0.11093,0.26909,4.2741,24.42,-4.0111,0,0,0,5.357,5.4106,5.4173,5.4562,-3.4049,-69.554,9.2191,13.111,-286.53,41.139
1.41,1.6794,0.3444,2.5441,0.7861,-0.60348,0.13056,0.028381,9.9821,6.7785,-0.19996,1.1265,0.10911,0.30104,4.2407,23.711,-3.9169,0,0,0,5.2128,5.27,5.2749,5.3194,-3.2828,-72.37,9.6208,11.307,-276.72,39.194
1.42,1.7794,0.41336,2.5419,0.78924,-0.59742,0.13756,0.035645,10.024,7.0119,-0.23864,1.2414,0.10236,0.3348,4.2084,22.973,-3.8188,0,0,0,5.0635,5.1246,5.1276,5.1787,-3.1789,-75.087,10.003,9.4526,-266.62,37.201
1.43,1.8799,0.48461,2.5393,0.7926,-0.59068,0.1449,0.043366,10.066,7.2379,-0.27632,1.3681,0.089544,0.37063,4.1771,22.209,-3.7169,0,0,0,4.9095,4.9748,4.9756,5.0343,-3.0939,-77.702,10.365,7.5522,-256.24,35.164
1.44,1.9808,0.55809,2.5364,0.79619,-0.58321,0.15262,0.051606,10.108,7.456,-0.31297,1.5082,0.069233,0.40883,4.1465,21.42,-3.6116,0,0,0,4.7509,4.8209,4.8191,4.8869,-3.028,-80.211,10.706,5.6083,-245.6,33.085
1.45,2.082,0.63371,2.5331,0.80001,-0.57489,0.1607,0.060432,10.149,7.6662,-0.34854,1.6634,0.03962,0.44972,4.1164,20.606,-3.5029,0,0,0,4.5883,4.6633,4.6586,4.737,-2.9818,-82.613,11.026,3.6241,-234.71,30.968
1.46,2.1837,0.71139,2.5294,0.80409,-0.56563,0.16916,0.069919,10.19,7.8681,-0.38302,1.8357,-0.0015698,0.49367,4.0868,19.768,-3.3911,0,0,0,4.422,4.5023,4.4942,4.5852,-2.9557,-84.905,11.325,1.6028,-223.59,28.815
1.47,2.2858,0.79104,2.5254,0.80842,-0.55529,0.178,0.080151,10.231,8.0615,-0.41636,2.0274,-0.057195,0.5411,4.0573,18.908,-3.2764,0,0,0,4.2525,4.3384,4.3264,4.4321,-2.9499,-87.084,11.602,-0.45255,-212.26,26.631
1.48,2.3884,0.87259,2.5211,0.81301,-0.54374,0.18718,0.091215,10.271,8.2462,-0.44854,2.2407,-0.13084,0.59245,4.0277,18.027,-3.1591,0,0,0,4.0803,4.1719,4.1553,4.2786,-2.9648,-89.149,11.858,-2.5389,-200.72,24.417
1.49,2.4913,0.95593,2.5165,0.81788,-0.5308,0.19669,0.1032,10.311,8.4219,-0.47953,2.4783,-0.22696,0.64823,3.9979,17.125,-3.0394,0,0,0,3.906,4.0033,3.9815,4.1256,-3.0007,-91.098,12.091,-4.653,-189,22.178
1.5,2.5946,1.041,2.5115,0.823,-0.51628,0.20644,0.11621,10.351,8.5886,-0.50932,2.7427,-0.35108,0.70898,3.9676,16.205,-2.9174,0,0,0,3.7305,3.8329,3.8052,3.9739,-3.058,-92.929,12.301,-6.7919,-177.11,19.916
1.51,2.6983,1.1277,2.5063,0.82839,-0.49998,0.21635,0.13032,10.391,8.746,-0.53787,3.0363,-0.50995,0.77529,3.9367,15.267,-2.7934,0,0,0,3.5546,3.6613,3.6269,3.8246,-3.1367,-94.64,12.489,-8.9525,-165.06,17.634
1.52,2.8024,1.2159,2.5008,0.83403,-0.48166,0.22628,0.14561,10.43,8.8939,-0.56518,3.3613,-0.71168,0.84773,3.9048,14.313,-2.6677,0,0,0,3.3795,3.4889,3.4472,3.6787,-3.2371,-96.229,12.654,-11.131,-152.87,15.336
1.53,2.9069,1.3055,2.495,0.8399,-0.46106,0.23602,0.16215,10.469,9.0322,-0.59122,3.719,-0.96578,0.92689,3.8718,13.343,-2.5404,0,0,0,3.2067,3.3162,3.2665,3.5375,-3.3593,-97.696,12.796,-13.326,-140.55,13.024
1.54,3.0118,1.3965,2.4889,0.84599,-0.4379,0.24531,0.17993,10.507,9.1607,-0.61598,4.1096,-1.283,1.0132,3.8375,12.359,-2.4119,0,0,0,3.0379,3.1436,3.0859,3.4018,-3.5036,-99.04,12.914,-15.533,-128.11,10.702
1.55,3.117,1.4887,2.4827,0.85226,-0.41193,0.25378,0.19891,10.546,9.2793,-0.63945,4.5313,-1.6749,1.107,3.8017,11.362,-2.2822,0,0,0,2.8754,2.9718,2.9065,3.2724,-3.67,-100.26,13.01,-17.749,-115.59,8.3727
1.56,3.2227,1.582,2.4762,0.85869,-0.38286,0.261,0.21896,10.584,9.3879,-0.66162,4.9797,-2.1525,1.2083,3.7641,10.354,-2.1517,0,0,0,2.7218,2.8016,2.73,3.1498,-3.8586,-101.35,13.082,-19.971,-102.97,6.0394
1.57,3.3287,1.6764,2.4694,0.86526,-0.35047,0.26642,0.23983,10.621,9.4864,-0.68249,5.4466,-2.7247,1.3163,3.7245,9.3359,-2.0207,0,0,0,2.5803,2.6344,2.5591,3.0333,-4.0694,-102.32,13.13,-22.195,-90.295,3.7052
1.58,3.4351,1.7717,2.4625,0.87192,-0.3146,0.26942,0.26113,10.658,9.5746,-0.70204,5.9195,-3.395,1.4297,3.6826,8.3084,-1.8892,0,0,0,2.4543,2.4721,2.3973,2.9213,-4.3025,-103.16,13.156,-24.42,-77.564,1.3732
1.59,3.5419,1.8679,2.4554,0.87865,-0.27517,0.26936,0.28231,10.695,9.6525,-0.72027,6.3806,-4.1578,1.5459,3.6383,7.2731,-1.7576,0,0,0,2.3473,2.3179,2.2498,2.8107,-4.5578,-103.87,13.158,-26.642,-64.795,-0.95347
1.6,3.649,1.9648,2.4481,0.88538,-0.23228,0.2656,0.30266,10.731,9.72,-0.73719,6.8072,-4.9929,1.6606,3.5914,6.2314,-1.6261,0,0,0,2.2621,2.1765,2.123,2.6972,-4.8353,-104.45,13.137,-28.857,-52.003,-3.2717
1.61,3.7565,2.0622,2.4407,0.89201,-0.18617,0.25764,0.32136,10.766,9.7771,-0.75279,7.1725,-5.8617,1.768,3.5415,5.1845,-1.495,0,0,0,2.2005,2.0541,2.0241,2.5754,-5.1349,-104.91,13.092,-31.063,-39.203,-5.5784
1.62,3.8643,2.1603,2.4331,0.89839,-0.13733,0.24524,0.33749,10.802,9.8237,-0.76709,7.4479,-6.7054,1.8608,3.4886,4.1337,-1.3644,0,0,0,2.1622,1.9585,1.9604,2.4414,-5.4565,-105.24,13.025,-33.256,-26.41,-7.8705
1.63,3.9725,2.2587,2.4253,0.90426,-0.086492,0.22847,0.35019,10.836,9.8598,-0.78008,7.6074,-7.4492,1.9307,3.4323,3.0802,-1.2345,0,0,0,2.1453,1.8967,1.9365,2.2953,-5.8,-105.44,12.935,-35.433,-13.639,-10.145
1.64,4.081,2.3574,2.4175,0.90934,-0.03462,0.20786,0.35875,10.87,9.8853,-0.79178,7.6324,-8.0149,1.9703,3.3725,2.0254,-1.1057,0,0,0,2.1468,1.8734,1.9525,2.1439,-6.1651,-105.51,12.822,-37.592,-0.90495,-12.398
1.65,4.1899,2.4564,2.4095,0.91331,0.017158,0.18431,0.36277,10.904,9.9003,-0.8022,7.5166,-8.3395,1.9745,3.309,0.97043,-0.97816,0,0,0,2.1636,1.8886,2.0031,2.001,-6.5518,-105.46,12.687,-39.728,11.778,-14.627
1.66,4.2991,2.5554,2.4014,0.91593,0.067669,0.15904,0.36221,10.936,9.9047,-0.81135,7.2686,-8.3934,1.9424,3.2414,-0.083329,-0.85206,0,0,0,2.1939,1.9376,2.0787,1.8848,-6.9596,-105.27,12.53,-41.84,24.394,-16.83
1.67,4.4086,2.6544,2.3933,0.91709,0.11584,0.13332,0.35742,10.968,9.8986,-0.81925,6.9105,-8.1887,1.8775,3.1697,-1.1346,-0.72764,0,0,0,2.2375,2.0123,2.1688,1.812,-7.3885,-104.97,12.351,-43.923,36.929,-19.001
1.68,4.5185,2.7533,2.385,0.91682,0.16085,0.10832,0.34904,11,9.882,-0.82591,6.4734,-7.7731,1.7869,3.0936,-2.1823,-0.60512,0,0,0,2.295,2.1048,2.2656,1.792,-7.838,-104.54,12.15,-45.975,49.367,-21.14
1.69,4.6286,2.852,2.3768,0.91528,0.20217,0.084945,0.33789,11.03,9.855,-0.83136,5.9905,-7.2139,1.6792,3.0129,-3.225,-0.48471,0,0,0,2.3668,2.2091,2.3652,1.8257,-8.3079,-103.98,11.928,-47.993,61.694,-23.242
1.7,4.7391,2.9504,2.3684,0.91272,0.23958,0.063744,0.32478,11.06,9.8176,-0.83561,5.4918,-6.5791,1.5631,2.9274,-4.2615,-0.36662,0,0,0,2.4527,2.3217,2.4674,1.9068,-8.7977,-103.3,11.685,-49.974,73.895,-25.304
1.71,4.8498,3.0483,2.36,0.90939,0.27312,0.044977,0.31046,11.089,9.7698,-0.8387,5.0007,-5.9257,1.4458,2.8369,-5.2906,-0.25107,0,0,0,2.5518,2.4414,2.5736,2.0252,-9.3072,-102.5,11.422,-51.913,85.956,-27.324
1.72,4.9609,3.1458,2.3516,0.90556,0.303,0.028663,0.29551,11.117,9.7118,-0.84064,4.5331,-5.2936,1.3325,2.7412,-6.3111,-0.13825,0,0,0,2.6628,2.5676,2.6856,2.1707,-9.8359,-101.58,11.139,-53.81,97.86,-29.298
1.73,5.0722,3.2425,2.3432,0.90143,0.32952,0.014665,0.28041,11.144,9.6436,-0.84147,4.0986,-4.7074,1.2266,2.6401,-7.3219,-0.028355,0,0,0,2.7842,2.7001,2.8044,2.3344,-10.383,-100.55,10.836,-55.659,109.59,-31.222
1.74,5.1837,3.3386,2.3348,0.89715,0.35304,0.0027633,0.26547,11.169,9.5654,-0.84122,3.7014,-4.1789,1.1297,2.5334,-8.3217,0.078415,0,0,0,2.9141,2.8384,2.9304,2.5094,-10.949,-99.393,10.515,-57.458,121.14,-33.095
1.75,5.2955,3.4338,2.3264,0.89286,0.37389,-0.007297,0.2509,11.194,9.4772,-0.83992,3.3424,-3.7114,1.0427,2.421,-9.3094,0.18188,0,0,0,3.0511,2.982,3.0632,2.6907,-11.532,-98.125,10.175,-59.205,132.49,-34.913
1.76,5.4076,3.5281,2.318,0.88863,0.39242,-0.015771,0.23683,11.218,9.3792,-0.8376,3.0205,-3.3031,0.96536,2.3027,-10.284,0.28185,0,0,0,3.1938,3.1299,3.202,2.875,-12.133,-96.744,9.8166,-60.895,143.62,-36.672
1.77,5.5199,3.6214,2.3097,0.88453,0.40892,-0.022899,0.22332,11.24,9.2716,-0.83429,2.733,-2.9495,0.89733,2.1783,-11.244,0.37815,0,0,0,3.3407,3.2812,3.3457,3.0599,-12.75,-95.253,9.4414,-62.526,154.52,-38.369
1.78,5.6324,3.7135,2.3013,0.88058,0.42365,-0.028892,0.2104,11.261,9.1544,-0.83005,2.477,-2.6448,0.83786,2.0477,-12.189,0.47062,0,0,0,3.4907,3.4351,3.4932,3.244,-13.383,-93.654,9.0495,-64.094,165.18,-40.002
1.79,5.7451,3.8044,2.2931,0.8768,0.43685,-0.033936,0.19807,11.281,9.0279,-0.82489,2.2492,-2.3831,0.78618,1.9106,-13.117,0.55909,0,0,0,3.6427,3.5904,3.6435,3.4262,-14.032,-91.95,8.6416,-65.598,175.58,-41.568
1.8,5.858,3.894,2.2848,0.8732,0.44871,-0.038191,0.18632,11.3,8.8921,-0.81888,2.0464,-2.1587,0.74149,1.767,-14.027,0.6434,0,0,0,3.7958,3.7466,3.7955,3.6059,-14.695,-90.144,8.2183,-67.032,185.7,-43.062
1.81,5.9711,3.9822,2.2767,0.86979,0.45941,-0.04179,0.1751,11.317,8.7474,-0.81204,1.8658,-1.9663,0.70304,1.6167,-14.919,0.72341,0,0,0,3.9491,3.9026,3.9482,3.7826,-15.372,-88.237,7.7806,-68.395,195.53,-44.483
1.82,6.0844,4.069,2.2686,0.86656,0.46909,-0.044845,0.16439,11.332,8.5938,-0.80442,1.7046,-1.8015,0.67014,1.4595,-15.792,0.79897,0,0,0,4.1019,4.0579,4.1008,3.956,-16.062,-86.234,7.3289,-69.683,205.05,-45.826
1.83,6.1977,4.1541,2.2606,0.8635,0.47787,-0.047451,0.15414,11.346,8.4316,-0.79608,1.5606,-1.6603,0.64217,1.2954,-16.644,0.86994,0,0,0,4.2537,4.2118,4.2525,4.1256,-16.765,-84.137,6.8643,-70.893,214.26,-47.09
1.84,6.3113,4.2376,2.2527,0.86061,0.48586,-0.049686,0.14432,11.358,8.261,-0.78704,1.4316,-1.5394,0.61859,1.1242,-17.474,0.93621,0,0,0,4.4036,4.3638,4.4028,4.2913,-17.48,-81.95,6.3874,-72.022,223.13,-48.27
1.85,6.4249,4.3193,2.2449,0.85787,0.49316,-0.051616,0.1349,11.368,8.0822,-0.77737,1.3159,-1.4359,0.59893,0.94575,-18.282,0.99765,0,0,0,4.5514,4.5133,4.5511,4.4529,-18.206,-79.676,5.8992,-73.067,231.66,-49.363
1.86,6.5386,4.3992,2.2371,0.85527,0.49984,-0.053297,0.12582,11.377,7.8954,-0.7671,1.2117,-1.3474,0.58277,0.76002,-19.067,1.0542,0,0,0,4.6964,4.6599,4.6967,4.6101,-18.941,-77.318,5.4005,-74.025,239.82,-50.367
1.87,6.6524,4.4772,2.2295,0.85281,0.50597,-0.054775,0.11707,11.383,7.7009,-0.7563,1.1178,-1.2718,0.56975,0.5669,-19.828,1.1056,0,0,0,4.8383,4.8032,4.8394,4.7629,-19.686,-74.881,4.8922,-74.893,247.6,-51.279
1.88,6.7663,4.5532,2.222,0.85048,0.51161,-0.056089,0.1086,11.388,7.499,-0.74501,1.033,-1.2074,0.55956,0.36628,-20.565,1.152,0,0,0,4.9768,4.9429,4.9787,4.9109,-20.439,-72.367,4.3752,-75.667,254.98,-52.094
1.89,6.8802,4.6271,2.2146,0.84826,0.51681,-0.057271,0.10039,11.391,7.2897,-0.73328,0.95619,-1.1529,0.55195,0.1581,-21.275,1.1931,0,0,0,5.1115,5.0787,5.1143,5.0541,-21.199,-69.782,3.8506,-76.344,261.96,-52.811
1.9,6.9941,4.6989,2.2074,0.84615,0.52162,-0.058351,0.092403,11.391,7.0735,-0.72116,0.88648,-1.1069,0.54668,-0.057715,-21.96,1.229,0,0,0,5.2421,5.2102,5.2458,5.1924,-21.965,-67.13,3.3193,-76.922,268.51,-53.426
1.91,7.108,4.7686,2.2002,0.84414,0.52607,-0.059351,0.084621,11.389,6.8506,-0.70872,0.8231,-1.0684,0.54356,-0.28122,-22.618,1.2595,0,0,0,5.3684,5.3373,5.373,5.3255,-22.737,-64.414,2.7824,-77.397,274.62,-53.935
1.92,7.2219,4.8359,2.1932,0.84221,0.5302,-0.060293,0.077016,11.386,6.6213,-0.69599,0.76536,-1.0367,0.54243,-0.51247,-23.248,1.2846,0,0,0,5.4901,5.4597,5.4957,5.4535,-23.513,-61.639,2.241,-77.766,280.28,-54.336
1.93,7.3357,4.901,2.1863,0.84037,0.53404,-0.061195,0.069566,11.379,6.3858,-0.68304,0.71268,-1.0108,0.54315,-0.75149,-23.85,1.3043,0,0,0,5.607,5.5772,5.6136,5.5761,-24.292,-58.81,1.6961,-78.026,285.48,-54.626
