t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
13,3.7976,2.0278,1.7624,0.91236,-0.15143,0.054982,0.37636,11.898,11.91,-1.6171,3.7795,-7.3293,-0.46807,-0.3626,8.4369,15.372,0,0,0,5.7056,5.6256,5.5048,5.737,-67.104,-212.15,22.362,-242.28,-517.86,-1045
13.01,3.9166,2.1473,1.747,0.9156,-0.11965,0.028206,0.38283,11.891,11.983,-1.4625,3.8378,-7.6847,-0.49142,-1.0445,6.2919,15.543,0,0,0,5.6026,5.5413,5.4372,5.6376,-69.162,-216.6,11.947,-168.74,-371.52,-1036.4
13.02,4.0354,2.2674,1.7331,0.91777,-0.086823,-0.00014468,0.3875,11.877,12.035,-1.3066,3.8928,-7.9666,-0.50864,-1.7433,4.1098,15.611,0,0,0,5.5139,5.4778,5.3949,5.549,-70.467,-219.56,1.6618,-91.682,-219.86,-1019.1
13.03,4.1541,2.3879,1.7208,0.91873,-0.05313,-0.029604,0.39016,11.857,12.065,-1.1506,3.9407,-8.1527,-0.51953,-2.4513,1.9058,15.577,0,0,0,5.4437,5.4379,5.3801,5.4751,-70.989,-220.99,-8.4089,-12.573,-65.245,-993.72
13.04,4.2725,2.5087,1.7101,0.91842,-0.01883,-0.0596,0.39064,11.828,12.073,-0.99539,3.9782,-8.2255,-0.5243,-3.1605,-0.30479,15.444,0,0,0,5.3958,5.4233,5.3929,5.4198,-70.716,-220.87,-18.188,67.133,89.936,-960.85
13.05,4.3906,2.6293,1.7009,0.91682,0.015773,-0.089496,0.38882,11.793,12.059,-0.84203,4.0028,-8.1758,-0.52358,-3.8629,-2.5064,15.214,0,0,0,5.3735,5.4337,5.4312,5.3867,-69.649,-219.2,-27.603,145.98,243.31,-921.18
13.06,4.5084,2.7498,1.6933,0.91401,0.050358,-0.11864,0.38467,11.751,12.023,-0.69141,4.0132,-8.0044,-0.51838,-4.5509,-4.6837,14.893,0,0,0,5.3784,5.4677,5.4917,5.3783,-67.804,-216.01,-36.591,222.52,392.48,-875.34
13.07,4.6256,2.8697,1.6871,0.91013,0.084619,-0.1464,0.37824,11.702,11.966,-0.54446,4.0094,-7.722,-0.51004,-5.2165,-6.8218,14.484,0,0,0,5.4108,5.523,5.5699,5.3959,-65.212,-211.37,-45.092,295.28,535.08,-823.99
13.08,4.7424,2.989,1.6824,0.90536,0.11829,-0.17225,0.36967,11.647,11.887,-0.402,3.9926,-7.347,-0.50004,-5.8527,-8.9064,13.993,0,0,0,5.469,5.5961,5.6615,5.4387,-61.916,-205.34,-53.054,362.82,668.72,-767.77
13.09,4.8586,3.1074,1.679,0.89992,0.15118,-0.19577,0.35911,11.585,11.788,-0.26485,3.9646,-6.9024,-0.48986,-6.4527,-10.924,13.425,0,0,0,5.5496,5.6837,5.762,5.5046,-57.977,-198.03,-60.433,423.68,791.03,-707.32
13.1,4.9741,3.2247,1.677,0.89402,0.18314,-0.21664,0.34678,11.518,11.669,-0.13374,3.9279,-6.4119,-0.48083,-7.0104,-12.863,12.786,0,0,0,5.6483,5.7819,5.8679,5.5898,-53.47,-189.57,-67.189,476.4,899.62,-643.3
13.11,5.0889,3.3407,1.6763,0.88784,0.2141,-0.23471,0.3329,11.445,11.531,-0.0093367,3.8848,-5.8975,-0.47401,-7.5205,-14.712,12.084,0,0,0,5.7597,5.8872,5.9758,5.6895,-48.481,-180.09,-73.289,519.53,992.1,-576.35
13.12,5.203,3.4553,1.6768,0.88153,0.24404,-0.24987,0.31768,11.368,11.375,0.10774,3.8376,-5.3775,-0.47016,-7.9788,-16.462,11.323,0,0,0,5.8786,5.9958,6.0831,5.7988,-43.116,-169.79,-78.708,551.61,1066.1,-507.11
13.13,5.3162,3.5682,1.6785,0.87519,0.27299,-0.26215,0.30131,11.286,11.202,0.21695,3.788,-4.8663,-0.46966,-8.382,-18.106,10.512,0,0,0,6.0001,6.1045,6.1875,5.9129,-37.49,-158.84,-83.426,571.4,1119.6,-436.21
13.14,5.4287,3.6793,1.6811,0.86891,0.30098,-0.27159,0.28399,11.2,11.013,0.31783,3.7372,-4.3735,-0.47261,-8.7281,-19.638,9.6568,0,0,0,6.1199,6.2104,6.2872,6.0273,-31.728,-147.46,-87.429,579.25,1153.1,-364.18
13.15,5.5402,3.7884,1.6848,0.86269,0.32806,-0.27832,0.26587,11.112,10.81,0.40997,3.6856,-3.9048,-0.47885,-9.0164,-21.054,8.7655,0,0,0,6.2343,6.3111,6.3808,6.1381,-25.942,-135.84,-90.707,576.19,1168.2,-291.47
13.16,5.6509,3.8954,1.6893,0.85654,0.35426,-0.28246,0.24711,11.02,10.593,0.49304,3.6327,-3.4628,-0.48806,-9.2472,-22.354,7.8451,0,0,0,6.3408,6.4045,6.467,6.2424,-20.237,-124.15,-93.257,563.26,1166.6,-218.55
13.17,5.7606,4.0002,1.6946,0.85042,0.37962,-0.28415,0.22788,10.927,10.363,0.5668,3.5776,-3.0479,-0.49977,-9.4217,-23.538,6.9028,0,0,0,6.4375,6.4891,6.5451,6.3381,-14.706,-112.56,-95.079,541.5,1149.8,-145.89
13.18,5.8694,4.1026,1.7006,0.84431,0.40414,-0.28357,0.20832,10.832,10.122,0.63105,3.5188,-2.6598,-0.51342,-9.5422,-24.606,5.9459,0,0,0,6.5233,6.5637,6.6144,6.4237,-9.4328,-101.2,-96.177,511.95,1119.6,-73.95
13.19,5.9773,4.2026,1.7072,0.83816,0.42781,-0.28089,0.18861,10.736,9.8713,0.68569,3.4546,-2.2975,-0.52835,-9.6115,-25.563,4.9816,0,0,0,6.5976,6.6277,6.6746,6.4986,-4.4896,-90.208,-96.562,475.66,1077.5,-3.2
13.2,6.0842,4.3,1.7143,0.83192,0.4506,-0.2763,0.16891,10.64,9.6113,0.73068,3.3831,-1.9599,-0.54382,-9.6333,-26.412,4.017,0,0,0,6.6602,6.6808,6.7258,6.5626,0.06129,-79.687,-96.247,433.66,1025.2,65.896
13.21,6.1901,4.3948,1.7218,0.82557,0.47246,-0.27,0.1494,10.544,9.3434,0.76605,3.3026,-1.6464,-0.55904,-9.6118,-27.159,3.059,0,0,0,6.7116,6.723,6.7683,6.616,4.168,-69.734,-95.251,386.99,964.26,132.87
13.22,6.295,4.4869,1.7296,0.81908,0.49334,-0.26222,0.13025,10.448,9.0685,0.7919,3.2113,-1.3566,-0.57316,-9.5516,-27.809,2.1142,0,0,0,6.7523,6.7546,6.8025,6.6594,7.789,-60.425,-93.598,336.7,896.41,197.26
13.23,6.399,4.5761,1.7376,0.81246,0.51316,-0.2532,0.11165,10.353,8.7875,0.8084,3.1079,-1.0905,-0.58525,-9.4577,-28.369,1.1891,0,0,0,6.7832,6.7764,6.8293,6.6937,10.893,-51.823,-91.316,283.83,823.23,258.6
13.24,6.5021,4.6626,1.7457,0.80571,0.53188,-0.24318,0.093764,10.259,8.5013,0.81577,2.9915,-0.84843,-0.59438,-9.3355,-28.848,0.28985,0,0,0,6.8053,6.7891,6.8494,6.7201,13.461,-43.973,-88.438,229.42,746.37,316.43
13.25,6.6042,4.7462,1.7539,0.79889,0.54943,-0.23241,0.07673,10.166,8.2108,0.8143,2.8616,-0.63101,-0.59961,-9.1903,-29.252,-0.57779,0,0,0,6.8198,6.7938,6.8637,6.7397,15.48,-36.903,-85.001,174.5,667.45,370.27
13.26,6.7054,4.8268,1.762,0.79203,0.56578,-0.22113,0.060673,10.075,7.9165,0.80434,2.718,-0.43877,-0.60003,-9.0277,-29.588,-1.4084,0,0,0,6.8277,6.7917,6.8733,6.7539,16.952,-30.625,-81.047,120.12,588.11,419.67
13.27,6.8057,4.9045,1.7699,0.78521,0.58088,-0.20959,0.045682,9.9856,7.6192,0.78628,2.5615,-0.27219,-0.59481,-8.8531,-29.867,-2.1972,0,0,0,6.8304,6.784,6.8789,6.7637,17.888,-25.136,-76.624,67.32,509.97,464.15
13.28,6.9051,4.9792,1.7777,0.77851,0.59473,-0.19801,0.031812,9.898,7.3194,0.76055,2.3928,-0.13146,-0.58324,-8.6717,-30.094,-2.9395,0,0,0,6.829,6.7721,6.8815,6.7703,18.307,-20.416,-71.782,17.141,434.67,503.25
13.29,7.0037,5.0509,1.7851,0.772,0.60732,-0.18658,0.019086,9.8122,7.0175,0.72765,2.2133,-0.01637,-0.56483,-8.4885,-30.277,-3.6316,0,0,0,6.8245,6.7575,6.8818,6.7748,18.243,-16.428,-66.578,-29.378,363.84,536.51
13.3,7.1014,5.1195,1.7922,0.76576,0.61868,-0.17547,0.0074893,9.7282,6.7139,0.6881,2.0248,0.073736,-0.53932,-8.3083,-30.425,-4.2701,0,0,0,6.8182,6.7413,6.8805,6.7778,17.736,-13.119,-61.073,-71.196,299.12,563.46
13.31,7.1983,5.1851,1.7989,0.75988,0.62881,-0.16482,-0.0030185,9.646,6.4091,0.64244,1.8293,0.14006,-0.50678,-8.1351,-30.542,-4.8523,0,0,0,6.8107,6.725,6.8781,6.7799,16.838,-10.42,-55.332,-107.31,242.08,583.65
13.32,7.2943,5.2477,1.8051,0.75442,0.63777,-0.15474,-0.012503,9.5655,6.1032,0.59125,1.6291,0.18428,-0.46761,-7.9726,-30.635,-5.3762,0,0,0,6.803,6.7097,6.8749,6.7816,15.609,-8.25,-49.422,-137.41,193.24,597.1
13.33,7.3896,5.3072,1.8107,0.74943,0.64559,-0.14531,-0.021049,9.4865,5.7965,0.53512,1.4264,0.20842,-0.42241,-7.8238,-30.708,-5.8404,0,0,0,6.7956,6.6959,6.8714,6.7832,14.109,-6.5295,-43.411,-161.87,152.1,604.23
13.34,7.4841,5.3636,1.8157,0.74497,0.65233,-0.13658,-0.028752,9.409,5.4891,0.47464,1.2234,0.21471,-0.37192,-7.6912,-30.767,-6.2442,0,0,0,6.7889,6.6843,6.8678,6.785,12.39,-5.184,-37.357,-181.08,118.13,605.48
13.35,7.5778,5.417,1.8202,0.74107,0.65803,-0.12857,-0.035716,9.3326,5.1812,0.41043,1.0221,0.2055,-0.31703,-7.5766,-30.813,-6.5876,0,0,0,6.7832,6.6751,6.8643,6.787,10.503,-4.1447,-31.319,-195.43,90.804,601.3
13.36,7.6707,5.4672,1.8239,0.73775,0.66276,-0.12128,-0.042046,9.2574,4.8728,0.34309,0.82434,0.18314,-0.25871,-7.4815,-30.85,-6.8708,0,0,0,6.7787,6.6688,6.8611,6.7894,8.496,-3.3476,-25.348,-205.31,69.579,592.14
13.37,7.7629,5.5144,1.827,0.73502,0.66656,-0.1147,-0.047848,9.1829,4.5642,0.27321,0.63173,0.14997,-0.19797,-7.4069,-30.881,-7.0949,0,0,0,6.7757,6.6653,6.8583,6.792,6.4105,-2.7345,-19.491,-211.13,53.927,578.44
13.38,7.8544,5.5585,1.8294,0.73287,0.6695,-0.1088,-0.05322,9.1092,4.2552,0.20139,0.44572,0.10816,-0.13586,-7.3535,-30.905,-7.2612,0,0,0,6.774,6.6646,6.856,6.795,4.2857,-2.2523,-13.793,-213.26,43.313,560.65
13.39,7.9451,5.5995,1.831,0.7313,0.67162,-0.10354,-0.058259,9.0358,3.9461,0.12818,0.26759,0.059748,-0.073389,-7.3212,-30.926,-7.3714,0,0,0,6.7739,6.6666,6.8541,6.7983,2.1564,-1.8532,-8.2906,-212.1,37.206,539.21
13.4,8.0351,5.6375,1.832,0.73029,0.67299,-0.098876,-0.06305,8.9627,3.6367,0.054136,0.098378,0.0065482,-0.011518,-7.3102,-30.943,-7.4278,0,0,0,6.7751,6.6711,6.8528,6.8018,0.053436,-1.4949,-3.0193,-208.04,35.071,514.56
13.41,8.1243,5.6723,1.8321,0.72982,0.67365,-0.094753,-0.067673,8.8895,3.3272,-0.020208,-0.061019,-0.049842,0.048886,-7.32,-30.956,-7.4327,0,0,0,6.7777,6.6779,6.852,6.8057,-1.9961,-1.1403,1.9914,-201.47,36.378,487.16
13.42,8.2129,5.704,1.8316,0.72984,0.67366,-0.091118,-0.0722,8.8162,3.0176,-0.094355,-0.2099,-0.10806,0.10707,-7.3499,-30.965,-7.3889,0,0,0,6.7815,6.6868,6.8517,6.8098,-3.969,-0.75767,6.7161,-192.8,40.591,457.44
13.43,8.3007,5.7326,1.8302,0.73032,0.67307,-0.087914,-0.076692,8.7425,2.7079,-0.16783,-0.34772,-0.16696,0.1624,-7.3991,-30.971,-7.2994,0,0,0,6.7863,6.6973,6.852,6.8143,-5.8462,-0.32058,11.134,-182.4,47.179,425.85
13.44,8.3877,5.7582,1.8282,0.73122,0.67192,-0.085087,-0.081204,8.6681,2.3982,-0.2402,-0.47414,-0.22565,0.21441,-7.4665,-30.972,-7.1673,0,0,0,6.7919,6.7091,6.8528,6.819,-7.6125,0.19206,15.228,-170.67,55.609,392.84
13.45,8.474,5.7806,1.8254,0.7325,0.67027,-0.082583,-0.085785,8.5931,2.0885,-0.31105,-0.58893,-0.28341,0.26275,-7.5509,-30.967,-6.9959,0,0,0,6.7982,6.7219,6.854,6.8239,-9.2565,0.79597,18.988,-158,65.348,358.86
13.46,8.5596,5.7999,1.822,0.73412,0.66816,-0.080354,-0.090474,8.5171,1.7789,-0.38,-0.69206,-0.33974,0.30725,-7.6512,-30.955,-6.7887,0,0,0,6.8049,6.7352,6.8557,6.829,-10.771,1.5016,22.404,-144.79,75.862,324.34
13.47,8.6444,5.8162,1.8178,0.73601,0.66563,-0.078353,-0.095306,8.44,1.4695,-0.44671,-0.78363,-0.39429,0.34784,-7.7659,-30.936,-6.549,0,0,0,6.8118,6.7488,6.8578,6.8343,-12.152,2.314,25.474,-131.42,86.62,289.74
13.48,8.7284,5.8293,1.8131,0.73815,0.66273,-0.076539,-0.10031,8.3617,1.1602,-0.51088,-0.86389,-0.44689,0.38459,-7.8937,-30.909,-6.2804,0,0,0,6.8188,6.7623,6.8601,6.8396,-13.4,3.233,28.2,-118.29,97.087,255.49
13.49,8.8116,5.8394,1.8076,0.74049,0.6595,-0.074877,-0.1055,8.2821,0.85132,-0.57224,-0.9332,-0.49748,0.4177,-8.0334,-30.871,-5.9861,0,0,0,6.8255,6.7753,6.8625,6.8449,-14.52,4.253,30.587,-105.79,106.73,222.05
13.5,8.894,5.8463,1.8016,0.74298,0.65597,-0.073336,-0.11091,8.201,0.54284,-0.63053,-0.99205,-0.54614,0.44743,-8.1837,-30.823,-5.6697,0,0,0,6.8319,6.7875,6.8651,6.8501,-15.519,5.3631,32.645,-94.316,115.02,189.85
13.51,8.9756,5.8502,1.795,0.74558,0.6522,-0.071891,-0.11654,8.1184,0.23489,-0.68557,-1.041,-0.59303,0.47414,-8.3435,-30.764,-5.3343,0,0,0,6.8377,6.7988,6.8676,6.8551,-16.411,6.5472,34.389,-84.235,121.45,159.33
13.52,9.0564,5.851,1.7879,0.74826,0.64819,-0.070523,-0.12241,8.0341,-0.072399,-0.73717,-1.0807,-0.63838,0.49823,-8.5116,-30.692,-4.9829,0,0,0,6.8429,6.809,6.8699,6.8598,-17.209,7.7854,35.838,-75.663,125.88,130.65
13.53,9.1363,5.8488,1.7803,0.75097,0.644,-0.069217,-0.12851,7.9481,-0.37891,-0.78518,-1.1117,-0.68242,0.52007,-8.6874,-30.608,-4.6185,0,0,0,6.8474,6.818,6.872,6.8642,-17.929,9.0588,37.008,-68.51,128.5,103.78
13.54,9.2153,5.8435,1.7722,0.75368,0.63965,-0.067964,-0.13486,7.8603,-0.68451,-0.8295,-1.1346,-0.72533,0.54001,-8.87,-30.511,-4.2436,0,0,0,6.8511,6.8258,6.8738,6.868,-18.583,10.35,37.919,-62.682,129.47,78.674
13.55,9.2935,5.8351,1.7637,0.75637,0.63516,-0.066759,-0.14146,7.7707,-0.98908,-0.87003,-1.1498,-0.76728,0.55837,-9.0589,-30.401,-3.8609,0,0,0,6.854,6.8325,6.8752,6.8714,-19.186,11.643,38.588,-58.088,128.97,55.292
13.56,9.3707,5.8237,1.7548,0.75901,0.63056,-0.065599,-0.14829,7.6791,-1.2925,-0.9067,-1.1579,-0.80841,0.57542,-9.2536,-30.278,-3.4726,0,0,0,6.8562,6.8381,6.8761,6.8743,-19.749,12.925,39.031,-54.632,127.17,33.595
13.57,9.4471,5.8093,1.7456,0.76156,0.62588,-0.064487,-0.15537,7.5856,-1.5946,-0.93947,-1.1593,-0.84882,0.59143,-9.4538,-30.143,-3.081,0,0,0,6.8576,6.8427,6.8767,6.8766,-20.282,14.183,39.265,-52.221,124.23,13.543
13.58,9.5224,5.7918,1.7361,0.76401,0.62113,-0.063427,-0.16267,7.4901,-1.8953,-0.96831,-1.1543,-0.88857,0.60662,-9.6592,-29.995,-2.688,0,0,0,6.8584,6.8462,6.8767,6.8783,-20.797,15.407,39.307,-50.762,120.35,-4.9034
13.59,9.5969,5.7714,1.7263,0.76634,0.61633,-0.062425,-0.17019,7.3924,-2.1945,-0.99323,-1.1434,-0.9277,0.62117,-9.8697,-29.835,-2.2954,0,0,0,6.8585,6.8489,6.8764,6.8796,-21.301,16.587,39.172,-50.162,115.69,-21.785
13.6,9.6703,5.7479,1.7162,0.76851,0.61151,-0.061491,-0.17793,7.2926,-2.492,-1.0142,-1.1269,-0.96624,0.63525,-10.085,-29.663,-1.9051,0,0,0,6.858,6.8507,6.8756,6.8804,-21.802,17.718,38.876,-50.328,110.42,-37.141
13.61,9.7427,5.7215,1.706,0.77053,0.60668,-0.060636,-0.18586,7.1907,-2.7877,-1.0313,-1.1053,-1.0042,0.64902,-10.306,-29.48,-1.5184,0,0,0,6.8571,6.8518,6.8746,6.8807,-22.309,18.794,38.434,-51.164,104.72,-51.013
13.62,9.8141,5.6922,1.6956,0.77237,0.60187,-0.05987,-0.19397,7.0865,-3.0815,-1.0446,-1.0787,-1.0415,0.66258,-10.531,-29.287,-1.1368,0,0,0,6.8557,6.8523,6.8732,6.8807,-22.828,19.812,37.861,-52.579,98.759,-63.439
13.63,9.8844,5.6599,1.6851,0.77401,0.59707,-0.059207,-0.20224,6.9801,-3.3734,-1.0541,-1.0477,-1.0781,0.67604,-10.762,-29.084,-0.76157,0,0,0,6.8541,6.8522,6.8716,6.8804,-23.363,20.769,37.17,-54.479,92.714,-74.461
13.64,9.9537,5.6247,1.6745,0.77546,0.59232,-0.058661,-0.21066,6.8712,-3.6632,-1.0599,-1.0125,-1.1141,0.6895,-10.999,-28.872,-0.39375,0,0,0,6.8521,6.8517,6.8699,6.8798,-23.919,21.666,36.376,-56.77,86.757,-84.117
13.65,10.022,5.5866,1.6639,0.7767,0.58762,-0.058244,-0.21921,6.7601,-3.9508,-1.062,-0.97359,-1.1494,0.70301,-11.241,-28.651,-0.034343,0,0,0,6.8501,6.8508,6.868,6.8789,-24.499,22.505,35.492,-59.359,81.063,-92.449
13.66,10.089,5.5457,1.6533,0.77772,0.58298,-0.057972,-0.22787,6.6464,-4.2362,-1.0606,-0.93121,-1.1839,0.71665,-11.489,-28.422,0.31583,0,0,0,6.8479,6.8496,6.8661,6.878,-25.106,23.289,34.531,-62.153,75.804,-99.497
13.67,10.155,5.5019,1.6427,0.77852,0.57842,-0.057858,-0.23662,6.5303,-4.5192,-1.0557,-0.88581,-1.2176,0.73046,-11.743,-28.186,0.65607,0,0,0,6.8458,6.8482,6.8643,6.877,-25.742,24.023,33.506,-65.057,71.154,-105.3
13.68,10.219,5.4553,1.6322,0.77909,0.57395,-0.057915,-0.24544,6.4115,-4.7999,-1.0475,-0.83778,-1.2505,0.74451,-12.004,-27.942,0.98579,0,0,0,6.8438,6.8466,6.8626,6.876,-26.408,24.715,32.429,-67.979,67.287,-109.9
13.69,10.283,5.4059,1.6218,0.77944,0.56958,-0.058158,-0.25431,6.2902,-5.078,-1.036,-0.78754,-1.2828,0.75882,-12.271,-27.691,1.3045,0,0,0,6.8419,6.845,6.861,6.875,-27.102,25.372,31.312,-70.824,64.377,-113.33
13.7,10.345,5.3538,1.6115,0.77956,0.5653,-0.058597,-0.26321,6.1661,-5.3537,-1.0214,-0.73553,-1.3143,0.77345,-12.546,-27.434,1.6119,0,0,0,6.8402,6.8433,6.8597,6.8742,-27.824,26.006,30.167,-73.501,62.596,-115.64
13.71,10.406,5.2989,1.6014,0.77946,0.56113,-0.059246,-0.27213,6.0392,-5.6267,-1.0038,-0.6822,-1.3453,0.78844,-12.828,-27.171,1.9078,0,0,0,6.8388,6.8416,6.8586,6.8735,-28.571,26.628,29.003,-75.914,62.119,-116.86
13.72,10.466,5.2412,1.5914,0.77915,0.55708,-0.060116,-0.28104,5.9095,-5.8971,-0.98333,-0.62801,-1.3758,0.80385,-13.117,-26.902,2.192,0,0,0,6.8377,6.8398,6.8578,6.873,-29.341,27.253,27.833,-77.971,63.118,-117.05
13.73,10.524,5.1809,1.5817,0.77861,0.55313,-0.061216,-0.28994,5.7768,-6.1647,-0.96004,-0.57343,-1.4061,0.81975,-13.415,-26.626,2.4645,0,0,0,6.8369,6.8381,6.8572,6.8727,-30.129,27.896,26.666,-79.606,65.668,-116.25
13.74,10.582,5.118,1.5722,0.77787,0.54929,-0.062556,-0.29881,5.6412,-6.4296,-0.93408,-0.51892,-1.4363,0.83618,-13.72,-26.344,2.7253,0,0,0,6.8364,6.8363,6.857,6.8726,-30.931,28.571,25.511,-80.808,69.63,-114.59
13.75,10.637,5.0524,1.563,0.77692,0.54556,-0.064145,-0.30763,5.5024,-6.6916,-0.90557,-0.46486,-1.4667,0.85321,-14.033,-26.055,2.9747,0,0,0,6.8361,6.8345,6.857,6.8726,-31.744,29.293,24.376,-81.577,74.838,-112.21
13.76,10.692,4.9841,1.5541,0.77578,0.54193,-0.065991,-0.31641,5.3605,-6.9506,-0.87462,-0.4116,-1.4975,0.8709,-14.355,-25.758,3.2129,0,0,0,6.8361,6.8327,6.8573,6.8729,-32.561,30.072,23.268,-81.909,81.128,-109.23
13.77,10.744,4.9134,1.5455,0.77445,0.5384,-0.068101,-0.32512,5.2153,-7.2067,-0.84135,-0.35942,-1.5289,0.88929,-14.685,-25.453,3.4402,0,0,0,6.8362,6.8309,6.8577,6.8733,-33.38,30.918,22.193,-81.803,88.332,-105.78
13.78,10.796,4.84,1.5373,0.77295,0.53496,-0.070481,-0.33378,5.0668,-7.4597,-0.80586,-0.30856,-1.5611,0.90842,-15.022,-25.139,3.6569,0,0,0,6.8365,6.829,6.8582,6.8737,-34.196,31.841,21.154,-81.256,96.285,-101.98
13.79,10.846,4.7642,1.5294,0.77126,0.53159,-0.073138,-0.34236,4.9148,-7.7095,-0.76825,-0.25919,-1.5943,0.92832,-15.368,-24.816,3.8634,0,0,0,6.8369,6.8271,6.8588,6.8742,-35.004,32.846,20.154,-80.268,104.82,-97.974
13.8,10.894,4.6858,1.522,0.76941,0.5283,-0.076076,-0.35088,4.7594,-7.956,-0.72862,-0.21144,-1.6286,0.94902,-15.723,-24.482,4.0601,0,0,0,6.8373,6.8251,6.8594,6.8748,-35.8,33.939,19.195,-78.835,113.77,-93.881
13.81,10.941,4.6051,1.5149,0.76741,0.52506,-0.079301,-0.35932,4.6003,-8.1991,-0.68707,-0.16538,-1.6643,0.97054,-16.084,-24.137,4.2475,0,0,0,6.8378,6.823,6.86,6.8752,-36.579,35.122,18.276,-76.957,122.98,-89.832
13.82,10.986,4.5219,1.5082,0.76524,0.52187,-0.082816,-0.3677,4.4377,-8.4386,-0.6437,-0.12105,-1.7012,0.99286,-16.454,-23.779,4.4258,0,0,0,6.8381,6.8208,6.8605,6.8757,-37.337,36.399,17.398,-74.63,132.27,-85.955
13.83,11.03,4.4363,1.502,0.76293,0.51871,-0.086625,-0.376,4.2712,-8.6746,-0.59859,-0.078417,-1.7397,1.016,-16.831,-23.408,4.5955,0,0,0,6.8385,6.8186,6.861,6.876,-38.07,37.768,16.556,-71.854,141.48,-82.38
13.84,11.072,4.3484,1.4962,0.76047,0.51557,-0.09073,-0.38424,4.101,-8.9068,-0.55182,-0.037427,-1.7795,1.0399,-17.215,-23.024,4.757,0,0,0,6.8387,6.8163,6.8614,6.8762,-38.773,39.227,15.749,-68.625,150.45,-79.234
13.85,11.112,4.2582,1.491,0.75787,0.51244,-0.095135,-0.39241,3.9269,-9.135,-0.50347,0.0020255,-1.8207,1.0645,-17.606,-22.624,4.9106,0,0,0,6.8389,6.814,6.8616,6.8762,-39.441,40.775,14.97,-64.942,159,-76.647
13.86,11.15,4.1657,1.4862,0.75513,0.50931,-0.099841,-0.40051,3.7489,-9.3592,-0.45363,0.040082,-1.8632,1.0898,-18.004,-22.208,5.0565,0,0,0,6.839,6.8118,6.8617,6.8761,-40.07,42.406,14.213,-60.803,166.98,-74.746
13.87,11.187,4.071,1.4819,0.75226,0.50616,-0.10485,-0.40855,3.5668,-9.5791,-0.40237,0.076919,-1.9068,1.1156,-18.408,-21.775,5.1949,0,0,0,6.839,6.8096,6.8616,6.8758,-40.656,44.112,13.472,-56.206,174.22,-73.662
13.88,11.221,3.9741,1.4781,0.74924,0.50299,-0.11016,-0.41653,3.3807,-9.7946,-0.34976,0.11275,-1.9512,1.142,-18.817,-21.325,5.326,0,0,0,6.8389,6.8075,6.8615,6.8753,-41.193,45.887,12.737,-51.149,180.54,-73.521
13.89,11.254,3.8751,1.4749,0.74609,0.49979,-0.11577,-0.42445,3.1905,-10.006,-0.29587,0.14781,-1.9963,1.1687,-19.231,-20.857,5.4497,0,0,0,6.8389,6.8057,6.8612,6.8746,-41.677,47.72,11.998,-45.63,185.79,-74.454
13.9,11.285,3.774,1.4722,0.74279,0.49655,-0.12168,-0.43231,2.996,-10.212,-0.24079,0.18238,-2.0417,1.1956,-19.65,-20.371,5.5659,0,0,0,6.8388,6.8042,6.8608,6.8739,-42.104,49.599,11.244,-39.647,189.8,-76.588
13.91,11.314,3.6709,1.4701,0.73936,0.49325,-0.12789,-0.4401,2.7974,-10.413,-0.18458,0.21674,-2.087,1.2226,-20.073,-19.865,5.6745,0,0,0,6.8387,6.803,6.8604,6.8729,-42.469,51.511,10.462,-33.198,192.41,-80.052
13.92,11.341,3.5658,1.4685,0.73578,0.48991,-0.13439,-0.44783,2.5946,-10.609,-0.12732,0.25124,-2.1316,1.2494,-20.499,-19.34,5.775,0,0,0,6.8388,6.8024,6.8599,6.8719,-42.766,53.442,9.6381,-26.281,193.44,-84.975
13.93,11.366,3.4588,1.4676,0.73205,0.48652,-0.14118,-0.45548,2.3874,-10.8,-0.069107,0.28621,-2.1752,1.2759,-20.928,-18.796,5.867,0,0,0,6.839,6.8023,6.8595,6.8709,-42.993,55.374,8.7571,-18.894,192.74,-91.486
13.94,11.389,3.3498,1.4672,0.72818,0.48308,-0.14826,-0.46305,2.176,-10.985,-0.010014,0.32203,-2.217,1.3017,-21.359,-18.233,5.9499,0,0,0,6.8394,6.8029,6.8591,6.8698,-43.143,57.29,7.8026,-11.035,190.13,-99.713
13.95,11.41,3.2391,1.4674,0.72414,0.47958,-0.15562,-0.47053,1.9603,-11.164,0.049858,0.35909,-2.2566,1.3268,-21.791,-17.651,6.0228,0,0,0,6.84,6.8042,6.8587,6.8687,-43.212,59.17,6.757,-2.7144,185.52,-109.7
13.96,11.428,3.1266,1.4682,0.71995,0.47605,-0.16324,-0.47791,1.7402,-11.338,0.1104,0.39774,-2.2931,1.3506,-22.223,-17.05,6.0847,0,0,0,6.8409,6.8062,6.8585,6.8677,-43.196,60.994,5.6037,6.0191,179.04,-121.18
13.97,11.444,3.0123,1.4696,0.7156,0.47248,-0.17113,-0.48517,1.5158,-11.505,0.17151,0.43826,-2.3262,1.3732,-22.655,-16.431,6.1344,0,0,0,6.8421,6.809,6.8585,6.8668,-43.09,62.745,4.3293,15.109,170.87,-133.88
