t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,v_x,v_y,v_z,w_x,w_y,w_z,a_lin_x,a_lin_y,a_lin_z,a_rot_x,a_rot_y,a_rot_z,u_1,u_2,u_3,u_4,jerk_x,jerk_y,jerk_z,snap_x,snap_y,snap_z
5.14,1.4313,-2.7755,1.1261,0.83107,-0.39838,-0.19079,0.33795,10.828,9.5045,-0.15161,-1.3365,-3.1515,-1.5091,-13.286,12.081,4.0103,0,0,0,4.8569,4.7546,4.8245,4.8235,-81.604,-19.665,-7.3038,115.36,-118.3,-34.804
5.15,1.5389,-2.6799,1.1248,0.82423,-0.39918,-0.2045,0.34567,10.691,9.6243,-0.11188,-1.2868,-3.0537,-1.4787,-14.096,11.879,3.9355,0,0,0,4.9269,4.8262,4.8966,4.894,-80.414,-20.835,-7.6436,122.63,-115.76,-33.164
5.16,1.6451,-2.5831,1.1238,0.81729,-0.39986,-0.21762,0.35326,10.546,9.742,-0.072915,-1.2382,-2.9567,-1.4484,-14.894,11.665,3.8574,0,0,0,4.999,4.9003,4.9706,4.9666,-79.152,-21.98,-7.967,129.79,-113.13,-31.513
5.17,1.7498,-2.4851,1.1233,0.8103,-0.40043,-0.23016,0.3607,10.394,9.8576,-0.034744,-1.1907,-2.8612,-1.4184,-15.679,11.439,3.7762,0,0,0,5.0727,4.9763,5.046,5.041,-77.818,-23.098,-8.2739,136.83,-110.44,-29.851
5.18,1.853,-2.3859,1.1231,0.80326,-0.4009,-0.24213,0.368,10.233,9.9708,0.0025999,-1.1444,-2.7677,-1.3888,-16.45,11.203,3.692,0,0,0,5.1479,5.0539,5.1227,5.1169,-76.415,-24.189,-8.564,143.74,-107.68,-28.183
5.19,1.9545,-2.2857,1.1233,0.7962,-0.40129,-0.25355,0.37515,10.065,10.082,0.039087,-1.0994,-2.6766,-1.3597,-17.207,10.956,3.605,0,0,0,5.2241,5.1328,5.2003,5.1938,-74.944,-25.251,-8.8375,150.52,-104.86,-26.51
5.2,2.0542,-2.1843,1.1239,0.78914,-0.40159,-0.26444,0.38216,9.8888,10.19,0.074691,-1.0556,-2.5882,-1.3314,-17.949,10.698,3.5153,0,0,0,5.301,5.2127,5.2784,5.2716,-73.406,-26.286,-9.0942,157.15,-101.98,-24.834
5.21,2.1522,-2.0819,1.1248,0.78209,-0.40183,-0.27483,0.38903,9.7057,10.296,0.10939,-1.013,-2.5029,-1.3038,-18.675,10.43,3.4232,0,0,0,5.3784,5.2931,5.357,5.35,-71.801,-27.291,-9.3342,163.64,-99.054,-23.16
5.22,2.2483,-1.9784,1.1261,0.77506,-0.402,-0.28472,0.39575,9.5153,10.398,0.14315,-0.97178,-2.4207,-1.277,-19.385,10.152,3.3287,0,0,0,5.456,5.3737,5.4356,5.4285,-70.133,-28.266,-9.5574,169.96,-96.079,-21.488
5.23,2.3425,-1.8739,1.1277,0.76806,-0.40211,-0.29416,0.40233,9.318,10.499,0.17595,-0.93178,-2.3419,-1.2512,-20.078,9.8649,3.2321,0,0,0,5.5336,5.4543,5.5139,5.507,-68.403,-29.212,-9.764,176.12,-93.063,-19.822
5.24,2.4347,-1.7684,1.1296,0.7611,-0.40216,-0.30315,0.40877,9.1138,10.596,0.20778,-0.89303,-2.2665,-1.2264,-20.753,9.5682,3.1335,0,0,0,5.6107,5.5346,5.5918,5.5852,-66.611,-30.128,-9.9539,182.11,-90.01,-18.165
5.25,2.5248,-1.662,1.1318,0.75419,-0.40217,-0.31171,0.41508,8.903,10.69,0.23862,-0.85549,-2.1945,-1.2026,-21.41,9.2625,3.0331,0,0,0,5.6873,5.6142,5.669,5.6628,-64.761,-31.012,-10.127,187.91,-86.925,-16.519
5.26,2.6127,-1.5547,1.1344,0.74734,-0.40212,-0.31988,0.42125,8.6857,10.781,0.26844,-0.81913,-2.126,-1.1798,-22.048,8.948,2.931,0,0,0,5.7629,5.693,5.7453,5.7396,-62.854,-31.866,-10.284,193.52,-83.812,-14.885
5.27,2.6984,-1.4464,1.1372,0.74055,-0.40203,-0.32767,0.42731,8.4621,10.869,0.29723,-0.78393,-2.0609,-1.1581,-22.667,8.6252,2.8274,0,0,0,5.8375,5.7707,5.8204,5.8153,-60.892,-32.688,-10.425,198.93,-80.677,-13.269
5.28,2.7819,-1.3373,1.1403,0.73382,-0.40189,-0.3351,0.43324,8.2324,10.953,0.32498,-0.74984,-1.9993,-1.1375,-23.265,8.2944,2.7225,0,0,0,5.9108,5.8469,5.8941,5.8897,-58.876,-33.479,-10.55,204.13,-77.525,-11.67
5.29,2.8631,-1.2273,1.1437,0.72716,-0.40171,-0.34218,0.43906,7.9969,11.035,0.35168,-0.71682,-1.941,-1.118,-23.844,7.9558,2.6165,0,0,0,5.9825,5.9216,5.9661,5.9625,-56.81,-34.239,-10.659,209.12,-74.36,-10.093
5.3,2.9418,-1.1166,1.1474,0.72057,-0.40149,-0.34895,0.44477,7.7556,11.112,0.37731,-0.68483,-1.8861,-1.0996,-24.402,7.6097,2.5094,0,0,0,6.0524,5.9945,6.0364,6.0337,-54.695,-34.967,-10.752,213.88,-71.186,-8.54
5.31,3.0182,-1.0051,1.1512,0.71405,-0.40123,-0.35541,0.45037,7.5089,11.187,0.40186,-0.65384,-1.8343,-1.0823,-24.938,7.2565,2.4015,0,0,0,6.1205,6.0654,6.1047,6.1029,-52.533,-35.663,-10.829,218.41,-68.01,-7.0132
5.32,3.092,-0.89288,1.1554,0.7076,-0.40092,-0.36159,0.45588,7.257,11.258,0.42534,-0.6238,-1.7857,-1.0661,-25.452,6.8966,2.2929,0,0,0,6.1864,6.1341,6.1708,6.1699,-50.327,-36.327,-10.892,222.71,-64.836,-5.5154
5.33,3.1633,-0.77996,1.1598,0.70122,-0.40057,-0.36749,0.46129,7,11.325,0.44772,-0.59467,-1.7402,-1.051,-25.944,6.5301,2.1837,0,0,0,6.25,6.2004,6.2346,6.2347,-48.08,-36.959,-10.94,226.75,-61.668,-4.0492
5.34,3.232,-0.6664,1.1643,0.69491,-0.40018,-0.37314,0.46661,6.7382,11.388,0.46901,-0.5664,-1.6977,-1.0371,-26.413,6.1575,2.0741,0,0,0,6.3111,6.2643,6.2958,6.2971,-45.793,-37.56,-10.973,230.54,-58.512,-2.6171
5.35,3.298,-0.55221,1.1691,0.68866,-0.39975,-0.37855,0.47186,6.4718,11.448,0.4892,-0.53897,-1.6581,-1.0242,-26.86,5.779,1.9643,0,0,0,6.3697,6.3254,6.3544,6.3568,-43.47,-38.13,-10.992,234.06,-55.371,-1.2218
5.36,3.3614,-0.43745,1.1741,0.68249,-0.39927,-0.38373,0.47702,6.201,11.504,0.50829,-0.51232,-1.6213,-1.0124,-27.283,5.395,1.8543,0,0,0,6.4254,6.3838,6.4103,6.4138,-41.113,-38.668,-10.998,237.31,-52.252,0.13416
5.37,3.4221,-0.32215,1.1793,0.67637,-0.39874,-0.38869,0.48212,5.9262,11.556,0.52629,-0.48643,-1.5872,-1.0018,-27.682,5.0057,1.7444,0,0,0,6.4783,6.4392,6.4632,6.4679,-38.724,-39.175,-10.99,240.29,-49.159,1.4484
5.38,3.4799,-0.20635,1.1846,0.67032,-0.39817,-0.39346,0.48715,5.6475,11.604,0.54318,-0.46126,-1.5558,-0.99217,-28.057,4.6116,1.6346,0,0,0,6.5282,6.4915,6.513,6.519,-36.308,-39.651,-10.969,242.98,-46.093,2.7202
5.39,3.535,-0.090087,1.1902,0.66433,-0.39755,-0.39804,0.49212,5.3651,11.648,0.55898,-0.43677,-1.527,-0.98367,-28.408,4.2128,1.5251,0,0,0,6.575,6.5407,6.5597,6.567,-33.866,-40.097,-10.936,245.4,-43.054,3.9501
5.4,3.5872,0.026597,1.1958,0.6584,-0.39688,-0.40244,0.49703,5.0794,11.688,0.57369,-0.41294,-1.5007,-0.97625,-28.734,3.8098,1.4159,0,0,0,6.6186,6.5866,6.6032,6.6118,-31.401,-40.512,-10.89,247.54,-40.044,5.1386
5.41,3.6366,0.14366,1.2016,0.65252,-0.39616,-0.40667,0.50189,4.7905,11.724,0.5873,-0.38971,-1.4769,-0.96991,-29.036,3.4027,1.3073,0,0,0,6.6588,6.6291,6.6433,6.6533,-28.916,-40.898,-10.833,249.42,-37.061,6.2862
5.42,3.683,0.26107,1.2076,0.64668,-0.39539,-0.41075,0.50671,4.4988,11.756,0.59983,-0.36707,-1.4554,-0.96465,-29.313,2.9919,1.1993,0,0,0,6.6957,6.6682,6.68,6.6914,-26.413,-41.254,-10.764,251.04,-34.107,7.3933
5.43,3.7265,0.37877,1.2136,0.6409,-0.39456,-0.41468,0.51149,4.2044,11.784,0.61129,-0.34498,-1.4363,-0.96046,-29.564,2.5777,1.092,0,0,0,6.7291,6.7038,6.7132,6.726,-23.896,-41.58,-10.685,252.39,-31.181,8.4605
5.44,3.7671,0.49673,1.2198,0.63515,-0.39367,-0.41847,0.51623,3.9076,11.808,0.62168,-0.3234,-1.4195,-0.95733,-29.791,2.1604,0.98563,0,0,0,6.759,6.7359,6.7429,6.7572,-21.366,-41.877,-10.595,253.49,-28.284,9.4882
5.45,3.8047,0.61491,1.226,0.62944,-0.39272,-0.42213,0.52094,3.6086,11.827,0.631,-0.3023,-1.4048,-0.95528,-29.991,1.7403,0.88016,0,0,0,6.7853,6.7643,6.7689,6.7847,-18.827,-42.146,-10.496,254.35,-25.416,10.477
5.46,3.8393,0.73326,1.2324,0.62376,-0.39171,-0.42567,0.52563,3.3078,11.842,0.63928,-0.28166,-1.3924,-0.95429,-30.167,1.3176,0.77575,0,0,0,6.8079,6.789,6.7913,6.8087,-16.28,-42.386,-10.386,254.95,-22.576,11.427
5.47,3.8708,0.85174,1.2388,0.61811,-0.39064,-0.4291,0.5303,3.0054,11.854,0.64652,-0.26144,-1.3821,-0.95438,-30.317,0.89264,0.67248,0,0,0,6.827,6.8101,6.81,6.829,-13.729,-42.597,-10.267,255.32,-19.766,12.339
5.48,3.8994,0.97032,1.2453,0.61249,-0.38949,-0.43242,0.53495,2.7016,11.86,0.65274,-0.2416,-1.3739,-0.95554,-30.442,0.46572,0.57044,0,0,0,6.8423,6.8275,6.825,6.8456,-11.175,-42.781,-10.139,255.44,-16.985,13.214
5.49,3.9249,1.0889,1.2519,0.60688,-0.38828,-0.43564,0.53958,2.3966,11.863,0.65794,-0.22214,-1.3677,-0.95778,-30.541,0.037108,0.46972,0,0,0,6.8539,6.8411,6.8362,6.8585,-8.6205,-42.937,-10.003,255.33,-14.234,14.051
5.5,3.9473,1.2076,1.2585,0.60129,-0.38699,-0.43877,0.54421,2.0908,11.861,0.66214,-0.203,-1.3637,-0.96111,-30.614,-0.39293,0.3704,0,0,0,6.8618,6.8509,6.8437,6.8677,-6.0687,-43.066,-9.8584,255,-11.512,14.853
5.51,3.9667,1.3261,1.2651,0.59571,-0.38563,-0.44182,0.54884,1.7844,11.855,0.66535,-0.18418,-1.3616,-0.96553,-30.662,-0.82412,0.27258,0,0,0,6.8659,6.857,6.8474,6.8732,-3.5213,-43.167,-9.706,254.44,-8.8203,15.618
5.52,3.983,1.4446,1.2718,0.59013,-0.38418,-0.44478,0.55346,1.4777,11.845,0.66759,-0.16563,-1.3616,-0.97106,-30.684,-1.2562,0.17631,0,0,0,6.8664,6.8594,6.8474,6.875,-0.9807,-43.242,-9.5462,253.65,-6.1586,16.347
5.53,3.9962,1.563,1.2785,0.58455,-0.38266,-0.44767,0.55809,1.1708,11.83,0.66888,-0.14734,-1.3636,-0.97772,-30.682,-1.6889,0.081677,0,0,0,6.8631,6.8581,6.8436,6.8731,1.551,-43.291,-9.3792,252.65,-3.5272,17.041
5.54,4.0064,1.6812,1.2852,0.57896,-0.38104,-0.45049,0.56273,0.86413,11.811,0.66923,-0.12928,-1.3676,-0.9855,-30.653,-2.1219,-0.011251,0,0,0,6.8561,6.853,6.8361,6.8676,4.0717,-43.313,-9.2054,251.44,-0.92624,17.701
5.55,4.0135,1.7992,1.2918,0.57337,-0.37933,-0.45325,0.56738,0.55784,11.787,0.66866,-0.11143,-1.3737,-0.99445,-30.6,-2.5551,-0.10241,0,0,0,6.8455,6.8443,6.8249,6.8584,6.5792,-43.309,-9.0253,250.02,1.6441,18.326
5.56,4.0176,1.917,1.2985,0.56775,-0.37753,-0.45595,0.57205,0.25221,11.76,0.66719,-0.093768,-1.3817,-1.0046,-30.522,-2.988,-0.19174,0,0,0,6.8312,6.832,6.81,6.8456,9.0715,-43.28,-8.839,248.4,4.1836,18.918
5.57,4.0186,2.0344,1.3052,0.56211,-0.37562,-0.4586,0.57673,-0.052517,11.728,0.66483,-0.076264,-1.3919,-1.0159,-30.419,-3.4206,-0.27917,0,0,0,6.8134,6.8161,6.7915,6.8293,11.547,-43.226,-8.647,246.58,6.6922,19.477
5.58,4.0165,2.1515,1.3118,0.55644,-0.37361,-0.4612,0.58145,-0.35609,11.691,0.66161,-0.0589,-1.4041,-1.0284,-30.291,-3.8525,-0.36466,0,0,0,6.792,6.7966,6.7693,6.8094,14.002,-43.146,-8.4496,244.56,9.1695,20.003
5.59,4.0114,2.2682,1.3184,0.55074,-0.37149,-0.46375,0.58618,-0.65826,11.651,0.65755,-0.041656,-1.4184,-1.0422,-30.139,-4.2834,-0.44815,0,0,0,6.7671,6.7737,6.7437,6.7861,16.437,-43.043,-8.2471,242.35,11.616,20.497
5.6,4.0033,2.3845,1.325,0.545,-0.36926,-0.46627,0.59095,-0.95878,11.606,0.65266,-0.024511,-1.4348,-1.0572,-29.962,-4.7132,-0.52958,0,0,0,6.7388,6.7473,6.7146,6.7594,18.849,-42.914,-8.0398,239.95,14.03,20.959
5.61,3.9923,2.5003,1.3315,0.53921,-0.3669,-0.46875,0.59575,-1.2574,11.556,0.64696,-0.0074484,-1.4534,-1.0735,-29.762,-5.1416,-0.60893,0,0,0,6.7072,6.7177,6.6821,6.7295,21.235,-42.762,-7.828,237.37,16.413,21.39
5.62,3.9782,2.6156,1.3379,0.53336,-0.36441,-0.4712,0.60059,-1.5539,11.503,0.64049,0.0095514,-1.4742,-1.0912,-29.538,-5.5684,-0.68613,0,0,0,6.6723,6.6847,6.6463,6.6963,23.596,-42.586,-7.6121,234.61,18.763,21.791
5.63,3.9612,2.7304,1.3443,0.52745,-0.36178,-0.47362,0.60546,-1.8481,11.445,0.63325,0.026505,-1.4973,-1.1103,-29.29,-5.9933,-0.76116,0,0,0,6.6342,6.6487,6.6073,6.6599,25.927,-42.387,-7.3923,231.68,21.082,22.161
5.64,3.9413,2.8445,1.3506,0.52148,-0.35902,-0.47602,0.61038,-2.1397,11.383,0.62527,0.043429,-1.5226,-1.1307,-29.019,-6.416,-0.83396,0,0,0,6.5931,6.6095,6.5651,6.6206,28.229,-42.165,-7.1689,228.58,23.368,22.501
5.65,3.9184,2.958,1.3568,0.51543,-0.3561,-0.4784,0.61535,-2.4284,11.317,0.61658,0.060337,-1.5503,-1.1525,-28.726,-6.8365,-0.90452,0,0,0,6.549,6.5674,6.5199,6.5783,30.498,-41.92,-6.9424,225.31,25.622,22.812
5.66,3.8927,3.0708,1.3629,0.5093,-0.35303,-0.48076,0.62036,-2.7141,11.246,0.60719,0.077243,-1.5805,-1.1759,-28.41,-7.2544,-0.9728,0,0,0,6.502,6.5225,6.4718,6.5332,32.734,-41.652,-6.7128,221.88,27.844,23.094
5.67,3.8641,3.1829,1.3689,0.50308,-0.3498,-0.48311,0.62542,-2.9965,11.172,0.59713,0.094161,-1.6131,-1.2007,-28.071,-7.6695,-1.0388,0,0,0,6.4523,6.4748,6.4209,6.4854,34.935,-41.363,-6.4806,218.29,30.032,23.348
5.68,3.8328,3.2942,1.3748,0.49676,-0.34638,-0.48545,0.63054,-3.2755,11.093,0.58642,0.1111,-1.6483,-1.2271,-27.711,-8.0816,-1.1024,0,0,0,6.3999,6.4245,6.3673,6.435,37.1,-41.052,-6.2459,214.55,32.187,23.574
5.69,3.7986,3.4047,1.3806,0.49034,-0.34279,-0.48779,0.63571,-3.5507,11.01,0.57509,0.12807,-1.686,-1.255,-27.329,-8.4904,-1.1637,0,0,0,6.3451,6.3718,6.3111,6.3822,39.226,-40.719,-6.0092,210.66,34.31,23.773
5.7,3.7618,3.5144,1.3863,0.48381,-0.339,-0.49012,0.64093,-3.822,10.923,0.56315,0.14508,-1.7265,-1.2846,-26.927,-8.8959,-1.2226,0,0,0,6.288,6.3167,6.2526,6.3271,41.312,-40.366,-5.7706,206.63,36.398,23.945
5.71,3.7222,3.6232,1.3919,0.47715,-0.33501,-0.49245,0.64621,-4.0891,10.832,0.55064,0.16213,-1.7697,-1.3158,-26.503,-9.2977,-1.2791,0,0,0,6.2287,6.2594,6.1918,6.2699,43.358,-39.991,-5.5304,202.45,38.454,24.091
5.72,3.68,3.731,1.3973,0.47036,-0.3308,-0.49479,0.65155,-4.352,10.737,0.53758,0.17924,-1.8156,-1.3487,-26.06,-9.6956,-1.3332,0,0,0,6.1674,6.2001,6.1289,6.2107,45.361,-39.597,-5.2888,198.14,40.475,24.21
5.73,3.6352,3.8379,1.4027,0.46344,-0.32637,-0.49713,0.65694,-4.6103,10.638,0.52399,0.19639,-1.8645,-1.3832,-25.596,-10.09,-1.3849,0,0,0,6.1042,6.139,6.0641,6.1497,47.32,-39.182,-5.0462,193.69,42.463,24.305
5.74,3.5878,3.9438,1.4078,0.45636,-0.3217,-0.49947,0.6624,-4.8638,10.535,0.50989,0.21359,-1.9162,-1.4195,-25.113,-10.479,-1.4341,0,0,0,6.0394,6.0762,5.9976,6.0871,49.234,-38.748,-4.8028,189.12,44.416,24.374
5.75,3.5379,4.0486,1.4129,0.44913,-0.31678,-0.50183,0.66791,-5.1125,10.429,0.49531,0.23084,-1.9709,-1.4575,-24.612,-10.864,-1.4809,0,0,0,5.9731,6.0118,5.9295,6.023,51.102,-38.294,-4.5588,184.43,46.335,24.419
5.76,3.4856,4.1524,1.4177,0.44174,-0.3116,-0.50419,0.67347,-5.356,10.318,0.48028,0.24813,-2.0286,-1.4972,-24.091,-11.245,-1.5253,0,0,0,5.9056,5.9461,5.8601,5.9577,52.922,-37.821,-4.3145,179.61,48.22,24.44
5.77,3.4308,4.255,1.4225,0.43416,-0.30615,-0.50656,0.67909,-5.5942,10.204,0.46482,0.26544,-2.0893,-1.5387,-23.553,-11.621,-1.5672,0,0,0,5.837,5.8793,5.7896,5.8913,54.694,-37.329,-4.0701,174.68,50.07,24.438
5.78,3.3737,4.3564,1.427,0.4264,-0.3004,-0.50895,0.68477,-5.827,10.086,0.44894,0.28277,-2.153,-1.5818,-22.998,-11.992,-1.6067,0,0,0,5.7676,5.8115,5.7183,5.824,56.416,-36.82,-3.8258,169.64,51.885,24.413
5.79,3.3143,4.4567,1.4314,0.41845,-0.29436,-0.51135,0.69049,-6.0541,9.9639,0.43269,0.3001,-2.2197,-1.6266,-22.425,-12.357,-1.6437,0,0,0,5.6977,5.743,5.6463,5.7561,58.086,-36.292,-3.5819,164.49,53.665,24.365
5.8,3.2527,4.5557,1.4357,0.41029,-0.288,-0.51376,0.69625,-6.2755,9.8385,0.41608,0.31739,-2.2893,-1.6731,-21.836,-12.717,-1.6783,0,0,0,5.6274,5.6739,5.5738,5.6878,59.705,-35.747,-3.3386,159.24,55.41,24.296
5.81,3.1888,4.6534,1.4398,0.40192,-0.2813,-0.51618,0.70206,-6.4908,9.7096,0.39913,0.33463,-2.3618,-1.721,-21.231,-13.072,-1.7105,0,0,0,5.557,5.6046,5.5013,5.6193,61.271,-35.184,-3.0961,153.89,57.119,24.205
5.82,3.1229,4.7499,1.4437,0.39332,-0.27427,-0.51861,0.70789,-6.7,9.5771,0.38188,0.35179,-2.4371,-1.7704,-20.611,-13.421,-1.7403,0,0,0,5.4867,5.5351,5.429,5.5508,62.783,-34.604,-2.8546,148.45,58.793,24.092
5.83,3.0548,4.845,1.4474,0.38449,-0.26688,-0.52105,0.71376,-6.903,9.4412,0.36433,0.36881,-2.5149,-1.8211,-19.976,-13.764,-1.7676,0,0,0,5.417,5.4658,5.357,5.4827,64.239,-34.008,-2.6143,142.91,60.431,23.96
5.84,2.9848,4.9387,1.4509,0.37542,-0.25911,-0.52349,0.71964,-7.0995,9.3018,0.34653,0.38566,-2.5951,-1.873,-19.326,-14.101,-1.7925,0,0,0,5.348,5.3969,5.2859,5.415,65.641,-33.396,-2.3755,137.29,62.033,23.807
5.85,2.9129,5.031,1.4543,0.3661,-0.25097,-0.52593,0.72552,-7.2894,9.1592,0.32849,0.40228,-2.6775,-1.9259,-18.663,-14.432,-1.8151,0,0,0,5.28,5.3286,5.2158,5.3482,66.985,-32.768,-2.1382,131.59,63.599,23.635
5.86,2.8391,5.1218,1.4575,0.35653,-0.24243,-0.52836,0.7314,-7.4727,9.0132,0.31024,0.41862,-2.7616,-1.9795,-17.987,-14.756,-1.8353,0,0,0,5.2133,5.2612,5.1471,5.2824,68.272,-32.124,-1.9028,125.82,65.128,23.444
5.87,2.7634,5.2112,1.4605,0.34669,-0.23349,-0.53078,0.73727,-7.6491,8.8641,0.29179,0.43461,-2.8471,-2.0336,-17.298,-15.074,-1.8532,0,0,0,5.1483,5.1949,5.0802,5.218,69.501,-31.465,-1.6694,119.97,66.621,23.234
5.88,2.6861,5.2991,1.4634,0.33659,-0.22414,-0.53317,0.7431,-7.8186,8.7118,0.27318,0.45018,-2.9336,-2.0878,-16.597,-15.386,-1.8687,0,0,0,5.0852,5.13,5.0153,5.1551,70.671,-30.792,-1.4382,114.05,68.077,23.006
5.89,2.6071,5.3855,1.466,0.32621,-0.21437,-0.53554,0.74889,-7.981,8.5564,0.25443,0.46524,-3.0205,-2.142,-15.885,-15.69,-1.8819,0,0,0,5.0244,5.0667,4.9529,5.094,71.782,-30.104,-1.2094,108.06,69.497,22.76
5.9,2.5265,5.4702,1.4684,0.31556,-0.20418,-0.53787,0.75461,-8.1363,8.398,0.23555,0.47973,-3.1073,-2.1956,-15.162,-15.988,-1.8929,0,0,0,4.9662,5.0053,4.8932,5.0351,72.832,-29.402,-0.98305,102.02,70.879,22.498
5.91,2.4444,5.5534,1.4707,0.30464,-0.19356,-0.54014,0.76024,-8.2842,8.2366,0.21658,0.49353,-3.1931,-2.2483,-14.428,-16.278,-1.9016,0,0,0,4.9109,4.9461,4.8368,4.9785,73.822,-28.686,-0.75945,95.916,72.224,22.219
5.92,2.3608,5.635,1.4728,0.29345,-0.18253,-0.54236,0.76578,-8.4248,8.0724,0.19753,0.50656,-3.2773,-2.2995,-13.685,-16.561,-1.9081,0,0,0,4.8588,4.8893,4.7838,4.9246,74.75,-27.957,-0.53873,89.763,73.532,21.923
5.93,2.2759,5.7148,1.4746,0.28199,-0.17109,-0.54449,0.77119,-8.5579,7.9054,0.17842,0.51873,-3.359,-2.3489,-12.933,-16.837,-1.9124,0,0,0,4.8102,4.8352,4.7346,4.8736,75.617,-27.216,-0.32104,83.562,74.802,21.612
5.94,2.1897,5.7931,1.4763,0.27028,-0.15925,-0.54654,0.77646,-8.6835,7.7357,0.15929,0.52992,-3.4374,-2.3958,-12.173,-17.106,-1.9145,0,0,0,4.7653,4.7841,4.6896,4.8258,76.422,-26.462,-0.10654,77.318,76.034,21.286
5.95,2.1023,5.8696,1.4778,0.25831,-0.14702,-0.54849,0.78155,-8.8014,7.5634,0.14014,0.54004,-3.5115,-2.4398,-11.405,-17.366,-1.9145,0,0,0,4.7245,4.7362,4.6491,4.7814,77.163,-25.695,0.10463,71.035,77.229,20.945
5.96,2.0137,5.9443,1.4791,0.2461,-0.13443,-0.55031,0.78646,-8.9115,7.3884,0.121,0.54898,-3.5804,-2.4803,-10.63,-17.619,-1.9125,0,0,0,4.688,4.6919,4.6133,4.7407,77.842,-24.917,0.31232,64.717,78.385,20.59
5.97,1.9241,6.0173,1.4803,0.23367,-0.12149,-0.552,0.79116,-9.0139,7.211,0.1019,0.55666,-3.6432,-2.5169,-9.8485,-17.865,-1.9083,0,0,0,4.656,4.6515,4.5825,4.7039,78.458,-24.128,0.51638,58.367,79.502,20.221
5.98,1.8335,6.0885,1.4812,0.22104,-0.10825,-0.55355,0.79562,-9.1085,7.0312,0.082842,0.56298,-3.699,-2.5489,-9.0611,-18.102,-1.9021,0,0,0,4.6287,4.6151,4.5569,4.6712,79.009,-23.327,0.7167,51.991,80.582,19.839
5.99,1.7419,6.1579,1.4819,0.20822,-0.094723,-0.55494,0.79982,-9.1951,6.849,0.06386,0.56786,-3.7469,-2.5759,-8.2686,-18.331,-1.894,0,0,0,4.6063,4.5831,4.5366,4.6429,79.497,-22.516,0.91312,45.593,81.622,19.444
6,1.6496,6.2255,1.4825,0.19524,-0.080963,-0.55615,0.80376,-9.2738,6.6646,0.044969,0.57123,-3.7861,-2.5976,-7.4714,-18.552,-1.8839,0,0,0,4.5889,4.5556,4.5218,4.6191,79.921,-21.695,1.1055,39.177,82.624,19.037
6.01,1.5565,6.2912,1.4828,0.18212,-0.067008,-0.55718,0.8074,-9.3446,6.478,0.026188,0.57305,-3.8159,-2.6134,-6.6703,-18.765,-1.8719,0,0,0,4.5766,4.533,4.5125,4.6,80.281,-20.864,1.2938,32.746,83.586,18.619
6.02,1.4627,6.3551,1.483,0.16889,-0.052906,-0.55801,0.81074,-9.4072,6.2893,0.0075372,0.57326,-3.836,-2.6233,-5.866,-18.969,-1.858,0,0,0,4.5694,4.5155,4.5088,4.5857,80.576,-20.023,1.4779,26.306,84.509,18.189
6.03,1.3684,6.417,1.483,0.15558,-0.038706,-0.55865,0.81376,-9.4619,6.0986,-0.010966,0.57184,-3.8458,-2.6269,-5.059,-19.165,-1.8423,0,0,0,4.5674,4.5032,4.5106,4.5765,80.807,-19.174,1.6576,19.86,85.393,17.748
6.04,1.2735,6.477,1.4828,0.14221,-0.024461,-0.55908,0.81646,-9.5084,5.906,-0.029304,0.5688,-3.8451,-2.6243,-4.2501,-19.353,-1.8249,0,0,0,4.5706,4.4963,4.5179,4.5724,80.973,-18.316,1.8328,13.413,86.237,17.297
6.05,1.1782,6.5351,1.4824,0.12882,-0.010223,-0.55931,0.81882,-9.5469,5.7116,-0.047458,0.56415,-3.8341,-2.6153,-3.4398,-19.532,-1.8057,0,0,0,4.5789,4.4949,4.5305,4.5734,81.075,-17.449,2.0035,6.9695,87.041,16.836
6.06,1.0826,6.5912,1.4818,0.11543,0.0039525,-0.55934,0.82085,-9.5772,5.5154,-0.065412,0.55792,-3.8127,-2.6002,-2.6288,-19.702,-1.7848,0,0,0,4.5922,4.4991,4.5482,4.5795,81.113,-16.575,2.1695,0.53256,87.806,16.365
6.07,0.9867,6.6454,1.4811,0.10207,0.018014,-0.55916,0.82255,-9.5994,5.3176,-0.083149,0.55016,-3.7814,-2.579,-1.8177,-19.863,-1.7623,0,0,0,4.6105,4.5088,4.571,4.5909,81.086,-15.693,2.3308,-5.893,88.53,15.886
6.08,0.89063,6.6976,1.4802,0.088769,0.03191,-0.55879,0.82392,-9.6136,5.1182,-0.10065,0.54094,-3.7406,-2.5522,-1.0073,-20.016,-1.7382,0,0,0,4.6335,4.5242,4.5986,4.6074,80.995,-14.804,2.4872,-12.303,89.213,15.399
6.09,0.79446,6.7478,1.4791,0.07554,0.04559,-0.55824,0.82497,-9.6196,4.9173,-0.11791,0.53034,-3.6911,-2.52,-0.19806,-20.159,-1.7126,0,0,0,4.6612,4.545,4.6307,4.6289,80.84,-13.909,2.6387,-18.693,89.856,14.903
6.1,0.69827,6.7959,1.4778,0.062407,0.059009,-0.55752,0.82571,-9.6175,4.715,-0.1349,0.51847,-3.6334,-2.4829,0.60929,-20.294,-1.6855,0,0,0,4.6933,4.5712,4.6671,4.6553,80.621,-13.007,2.7852,-25.059,90.459,14.401
